time_s,adc_raw,voltage
0.0000,1006,3.2452
0.0044,699,2.2548
0.0087,0,0.0000
0.0131,1000,3.2258
0.0173,1005,3.2419
0.0216,1006,3.2452
0.0259,0,0.0000
0.0302,0,0.0000
0.0344,1005,3.2419
0.0385,1005,3.2419
0.0427,1006,3.2452
0.0469,0,0.0000
0.0510,0,0.0000
0.0552,1007,3.2484
0.0593,1006,3.2452
0.0635,1003,3.2355
0.0677,0,0.0000
0.0718,115,0.3710
0.0760,1006,3.2452
0.0801,1004,3.2387
0.0843,696,2.2452
0.0885,0,0.0000
0.0927,560,1.8065
0.0968,1005,3.2419
0.1010,1007,3.2484
0.1051,201,0.6484
0.1093,0,0.0000
0.1135,1004,3.2387
0.1176,1006,3.2452
0.1218,1007,3.2484
0.1260,0,0.0000
0.1302,0,0.0000
0.1343,1005,3.2419
0.1385,1004,3.2387
0.1427,1004,3.2387
0.1469,0,0.0000
0.1511,207,0.6677
0.1552,1005,3.2419
0.1594,1006,3.2452
0.1635,1003,3.2355
0.1677,0,0.0000
0.1719,362,1.1677
0.1760,1005,3.2419
0.1802,1006,3.2452
0.1844,742,2.3935
0.1885,0,0.0000
0.1927,653,2.1065
0.1969,1003,3.2355
0.2010,1005,3.2419
0.2052,68,0.2194
0.2094,0,0.0000
0.2135,1003,3.2355
0.2177,1007,3.2484
0.2219,1004,3.2387
0.2260,0,0.0000
0.2302,0,0.0000
0.2343,1004,3.2387
0.2385,1006,3.2452
0.2427,1004,3.2387
0.2468,0,0.0000
0.2510,0,0.0000
0.2551,1007,3.2484
0.2593,1006,3.2452
0.2635,996,3.2129
0.2676,0,0.0000
0.2718,414,1.3355
0.2759,1005,3.2419
0.2801,1006,3.2452
0.2843,680,2.1935
0.2884,0,0.0000
0.2926,855,2.7581
0.2967,1007,3.2484
0.3009,1005,3.2419
0.3051,95,0.3065
0.3093,0,0.0000
0.3134,1004,3.2387
0.3176,1005,3.2419
0.3217,1004,3.2387
0.3259,0,0.0000
0.3301,0,0.0000
0.3342,1006,3.2452
0.3384,1006,3.2452
0.3426,1004,3.2387
0.3468,0,0.0000
0.3509,0,0.0000
0.3551,1007,3.2484
0.3592,1006,3.2452
0.3634,921,2.9710
0.3676,0,0.0000
0.3717,373,1.2032
0.3759,1006,3.2452
0.3801,1006,3.2452
0.3844,567,1.8290
0.3886,0,0.0000
0.3927,978,3.1548
0.3969,1005,3.2419
0.4011,1004,3.2387
0.4055,0,0.0000
0.4097,0,0.0000
0.4139,1005,3.2419
0.4180,1006,3.2452
0.4224,1006,3.2452
0.4269,0,0.0000
0.4311,0,0.0000
0.4352,1006,3.2452
0.4394,1005,3.2419
0.4436,788,2.5419
0.4477,0,0.0000
0.4519,294,0.9484
0.4561,1004,3.2387
0.4602,1004,3.2387
0.4644,335,1.0806
0.4686,0,0.0000
0.4727,712,2.2968
0.4769,1003,3.2355
0.4810,1007,3.2484
0.4852,0,0.0000
0.4894,0,0.0000
0.4935,1006,3.2452
0.4977,1006,3.2452
0.5018,1006,3.2452
0.5060,0,0.0000
0.5102,0,0.0000
0.5144,1005,3.2419
0.5185,1005,3.2419
0.5227,1004,3.2387
0.5268,0,0.0000
0.5310,40,0.1290
0.5352,1007,3.2484
0.5394,1006,3.2452
0.5436,807,2.6032
0.5477,0,0.0000
0.5519,490,1.5806
0.5561,1005,3.2419
0.5603,1004,3.2387
0.5644,335,1.0806
0.5686,0,0.0000
0.5728,872,2.8129
0.5770,1007,3.2484
0.5811,1007,3.2484
0.5853,0,0.0000
0.5895,0,0.0000
0.5936,1007,3.2484
0.5978,1006,3.2452
0.6020,1006,3.2452
0.6061,0,0.0000
0.6103,0,0.0000
0.6145,1005,3.2419
0.6187,1005,3.2419
0.6229,1003,3.2355
0.6270,0,0.0000
0.6312,295,0.9516
0.6356,1007,3.2484
0.6398,1006,3.2452
0.6440,612,1.9742
0.6482,0,0.0000
0.6524,1004,3.2387
0.6565,1006,3.2452
0.6607,1005,3.2419
0.6649,155,0.5000
0.6690,0,0.0000
0.6732,1006,3.2452
0.6774,1007,3.2484
0.6815,1005,3.2419
0.6857,0,0.0000
0.6899,0,0.0000
0.6940,1005,3.2419
0.6982,1007,3.2484
0.7023,1004,3.2387
0.7065,0,0.0000
0.7107,0,0.0000
0.7148,1004,3.2387
0.7190,1004,3.2387
0.7231,926,2.9871
0.7273,0,0.0000
0.7315,289,0.9323
0.7356,1007,3.2484
0.7398,1004,3.2387
0.7440,554,1.7871
0.7481,0,0.0000
0.7523,696,2.2452
0.7564,1003,3.2355
0.7606,1007,3.2484
0.7648,0,0.0000
0.7689,0,0.0000
0.7731,1004,3.2387
0.7773,1005,3.2419
0.7814,1006,3.2452
0.7856,0,0.0000
0.7898,0,0.0000
0.7939,1005,3.2419
0.7981,1006,3.2452
0.8023,1003,3.2355
0.8064,0,0.0000
0.8106,0,0.0000
0.8147,1005,3.2419
0.8189,1004,3.2387
0.8231,898,2.8968
0.8272,0,0.0000
0.8314,210,0.6774
0.8356,1006,3.2452
0.8397,1007,3.2484
0.8439,452,1.4581
0.8481,0,0.0000
0.8522,774,2.4968
0.8564,1006,3.2452
0.8605,1005,3.2419
0.8647,0,0.0000
0.8688,0,0.0000
0.8730,1004,3.2387
0.8772,1005,3.2419
0.8813,1005,3.2419
0.8855,0,0.0000
0.8896,0,0.0000
0.8938,1005,3.2419
0.8980,1006,3.2452
0.9021,1004,3.2387
0.9063,0,0.0000
0.9104,0,0.0000
0.9146,1006,3.2452
0.9188,1003,3.2355
0.9230,897,2.8935
0.9271,0,0.0000
0.9313,251,0.8097
0.9354,1007,3.2484
0.9396,1006,3.2452
0.9438,509,1.6419
0.9479,0,0.0000
0.9521,712,2.2968
0.9563,1004,3.2387
0.9604,1005,3.2419
0.9646,0,0.0000
0.9688,0,0.0000
0.9729,1004,3.2387
0.9771,1006,3.2452
0.9813,1005,3.2419
0.9854,0,0.0000
0.9896,0,0.0000
0.9939,1006,3.2452
0.9983,1005,3.2419
1.0025,999,3.2226
1.0068,0,0.0000
1.0111,176,0.5677
1.0154,1006,3.2452
1.0197,1005,3.2419
1.0240,275,0.8871
1.0283,0,0.0000
1.0325,1001,3.2290
1.0368,1006,3.2452
1.0411,1006,3.2452
1.0455,0,0.0000
1.0497,0,0.0000
1.0541,1004,3.2387
1.0584,1006,3.2452
1.0626,940,3.0323
1.0669,0,0.0000
1.0712,234,0.7548
1.0755,1006,3.2452
1.0798,1004,3.2387
1.0841,26,0.0839
1.0884,0,0.0000
1.0927,1005,3.2419
1.0969,1005,3.2419
1.1012,1005,3.2419
1.1055,0,0.0000
1.1097,0,0.0000
1.1140,1007,3.2484
1.1182,1006,3.2452
1.1225,988,3.1871
1.1268,0,0.0000
1.1310,186,0.6000
1.1353,1006,3.2452
1.1395,1005,3.2419
1.1438,253,0.8161
1.1481,0,0.0000
1.1523,932,3.0065
1.1566,1006,3.2452
1.1609,1006,3.2452
1.1651,0,0.0000
1.1693,0,0.0000
1.1736,1006,3.2452
1.1778,1007,3.2484
1.1821,1003,3.2355
1.1863,0,0.0000
1.1906,72,0.2323
1.1949,1006,3.2452
1.1991,1006,3.2452
1.2034,555,1.7903
1.2076,0,0.0000
1.2119,790,2.5484
1.2162,1006,3.2452
1.2204,1004,3.2387
1.2247,0,0.0000
1.2289,0,0.0000
1.2332,1005,3.2419
1.2374,1006,3.2452
1.2417,1005,3.2419
1.2460,0,0.0000
1.2503,0,0.0000
1.2545,1006,3.2452
1.2588,1006,3.2452
1.2630,693,2.2355
1.2673,0,0.0000
1.2715,541,1.7452
1.2758,1006,3.2452
1.2800,1004,3.2387
1.2843,0,0.0000
1.2886,0,0.0000
1.2928,1006,3.2452
1.2971,1006,3.2452
1.3013,1004,3.2387
1.3056,0,0.0000
1.3099,0,0.0000
1.3142,1006,3.2452
1.3184,1006,3.2452
1.3226,795,2.5645
1.3269,0,0.0000
1.3312,396,1.2774
1.3355,1004,3.2387
1.3397,1004,3.2387
1.3440,0,0.0000
1.3483,0,0.0000
1.3526,1007,3.2484
1.3568,1006,3.2452
1.3611,1005,3.2419
1.3654,0,0.0000
1.3696,0,0.0000
1.3739,1005,3.2419
1.3781,1006,3.2452
1.3823,931,3.0032
1.3866,0,0.0000
1.3908,324,1.0452
1.3951,1007,3.2484
1.3994,1005,3.2419
1.4036,303,0.9774
1.4079,0,0.0000
1.4123,1006,3.2452
1.4166,1006,3.2452
1.4208,1005,3.2419
1.4251,0,0.0000
1.4294,0,0.0000
1.4336,1005,3.2419
1.4379,1006,3.2452
1.4421,1000,3.2258
1.4464,0,0.0000
1.4507,354,1.1419
1.4549,1007,3.2484
1.4592,1006,3.2452
1.4634,437,1.4097
1.4677,0,0.0000
1.4720,1003,3.2355
1.4762,1005,3.2419
1.4805,1005,3.2419
1.4847,0,0.0000
1.4890,0,0.0000
1.4933,1004,3.2387
1.4975,1006,3.2452
1.5018,1003,3.2355
1.5061,0,0.0000
1.5104,114,0.3677
1.5146,1006,3.2452
1.5189,1006,3.2452
1.5231,472,1.5226
1.5273,0,0.0000
1.5316,720,2.3226
1.5358,1006,3.2452
1.5401,1006,3.2452
1.5444,0,0.0000
1.5486,0,0.0000
1.5529,1005,3.2419
1.5572,1006,3.2452
1.5614,1004,3.2387
1.5657,0,0.0000
1.5700,0,0.0000
1.5742,1005,3.2419
1.5785,1005,3.2419
1.5827,659,2.1258
1.5870,0,0.0000
1.5913,705,2.2742
1.5956,1006,3.2452
1.5999,1005,3.2419
1.6042,0,0.0000
1.6084,0,0.0000
1.6127,1007,3.2484
1.6170,1007,3.2484
1.6212,1005,3.2419
1.6255,0,0.0000
1.6297,325,1.0484
1.6341,1005,3.2419
1.6383,1006,3.2452
1.6425,972,3.1355
1.6468,0,0.0000
1.6511,752,2.4258
1.6554,1005,3.2419
1.6596,1005,3.2419
1.6639,21,0.0677
1.6682,0,0.0000
1.6725,1005,3.2419
1.6768,1004,3.2387
1.6810,1005,3.2419
1.6853,0,0.0000
1.6896,16,0.0516
1.6938,1004,3.2387
1.6981,1006,3.2452
1.7024,917,2.9581
1.7066,0,0.0000
1.7109,824,2.6581
1.7152,1006,3.2452
1.7194,1006,3.2452
1.7237,221,0.7129
1.7280,0,0.0000
1.7323,1004,3.2387
1.7366,1005,3.2419
1.7408,1004,3.2387
1.7451,0,0.0000
1.7494,0,0.0000
1.7536,1005,3.2419
1.7579,1006,3.2452
1.7622,921,2.9710
1.7664,0,0.0000
1.7707,354,1.1419
1.7750,1006,3.2452
1.7792,1006,3.2452
1.7835,167,0.5387
1.7877,0,0.0000
1.7920,1005,3.2419
1.7963,1006,3.2452
1.8006,1004,3.2387
1.8048,0,0.0000
1.8091,0,0.0000
1.8133,1006,3.2452
1.8176,1004,3.2387
1.8219,943,3.0419
1.8266,0,0.0000
1.8308,460,1.4839
1.8351,1006,3.2452
1.8394,1005,3.2419
1.8436,6,0.0194
1.8479,0,0.0000
1.8521,1004,3.2387
1.8563,1006,3.2452
1.8606,1004,3.2387
1.8648,0,0.0000
1.8691,0,0.0000
1.8733,1005,3.2419
1.8776,1004,3.2387
1.8818,946,3.0516
1.8861,0,0.0000
1.8904,354,1.1419
1.8946,1004,3.2387
1.8990,1005,3.2419
1.9032,191,0.6161
1.9075,0,0.0000
1.9117,1004,3.2387
1.9160,1006,3.2452
1.9202,1004,3.2387
1.9245,0,0.0000
1.9287,0,0.0000
1.9330,1005,3.2419
1.9372,1005,3.2419
1.9415,998,3.2194
1.9457,0,0.0000
1.9500,334,1.0774
1.9542,1006,3.2452
1.9585,1005,3.2419
1.9627,581,1.8742
1.9670,0,0.0000
1.9713,944,3.0452
1.9755,1005,3.2419
1.9798,1004,3.2387
1.9841,0,0.0000
1.9883,0,0.0000
1.9926,1005,3.2419
1.9968,1005,3.2419
2.0012,1003,3.2355
2.0055,0,0.0000
