time_s,adc_raw,voltage
0.0000,1006,3.2452
0.0085,1002,3.2323
0.0129,0,0.0000
0.0172,587,1.8935
0.0239,1004,3.2387
0.0283,1004,3.2387
0.0326,0,0.0000
0.0368,240,0.7742
0.0410,1004,3.2387
0.0452,1005,3.2419
0.0494,762,2.4581
0.0535,0,0.0000
0.0577,964,3.1097
0.0619,1006,3.2452
0.0661,1004,3.2387
0.0703,269,0.8677
0.0744,0,0.0000
0.0786,1004,3.2387
0.0828,1007,3.2484
0.0870,1004,3.2387
0.0912,0,0.0000
0.0954,0,0.0000
0.0996,1005,3.2419
0.1038,1005,3.2419
0.1079,1003,3.2355
0.1121,0,0.0000
0.1163,0,0.0000
0.1205,1004,3.2387
0.1247,1004,3.2387
0.1289,892,2.8774
0.1330,0,0.0000
0.1372,871,2.8097
0.1414,1005,3.2419
0.1456,1006,3.2452
0.1498,600,1.9355
0.1540,0,0.0000
0.1582,1003,3.2355
0.1623,1005,3.2419
0.1665,1004,3.2387
0.1707,0,0.0000
0.1749,0,0.0000
0.1791,1004,3.2387
0.1832,1006,3.2452
0.1874,1006,3.2452
0.1916,0,0.0000
0.1958,0,0.0000
0.2000,1005,3.2419
0.2042,1006,3.2452
0.2084,1000,3.2258
0.2126,0,0.0000
0.2167,146,0.4710
0.2209,1005,3.2419
0.2251,1007,3.2484
0.2293,617,1.9903
0.2335,0,0.0000
0.2377,635,2.0484
0.2418,1006,3.2452
0.2460,1007,3.2484
0.2502,11,0.0355
0.2544,0,0.0000
0.2586,1004,3.2387
0.2628,1005,3.2419
0.2670,1005,3.2419
0.2712,0,0.0000
0.2753,0,0.0000
0.2795,1007,3.2484
0.2837,1006,3.2452
0.2879,1002,3.2323
0.2921,0,0.0000
0.2962,132,0.4258
0.3004,1007,3.2484
0.3046,1005,3.2419
0.3088,886,2.8581
0.3130,0,0.0000
0.3172,678,2.1871
0.3213,1007,3.2484
0.3255,1005,3.2419
0.3297,408,1.3161
0.3339,0,0.0000
0.3381,1002,3.2323
0.3422,1006,3.2452
0.3464,1004,3.2387
0.3506,0,0.0000
0.3548,0,0.0000
0.3590,1004,3.2387
0.3632,1003,3.2355
0.3673,1006,3.2452
0.3715,0,0.0000
0.3757,0,0.0000
0.3799,1005,3.2419
0.3841,1006,3.2452
0.3883,979,3.1581
0.3924,0,0.0000
0.3966,244,0.7871
0.4008,1006,3.2452
0.4050,1006,3.2452
0.4092,604,1.9484
0.4134,0,0.0000
0.4176,739,2.3839
0.4217,1006,3.2452
0.4259,1006,3.2452
0.4301,0,0.0000
0.4343,0,0.0000
0.4385,1004,3.2387
0.4426,1006,3.2452
0.4468,1004,3.2387
0.4510,0,0.0000
0.4552,0,0.0000
0.4594,1006,3.2452
0.4636,1004,3.2387
0.4678,1003,3.2355
0.4720,0,0.0000
0.4762,655,2.1129
0.4803,1004,3.2387
0.4845,1005,3.2419
0.4887,995,3.2097
0.4930,0,0.0000
0.4972,842,2.7161
0.5014,1006,3.2452
0.5057,1005,3.2419
0.5100,157,0.5065
0.5142,0,0.0000
0.5184,1006,3.2452
0.5227,1005,3.2419
0.5269,1004,3.2387
0.5312,0,0.0000
0.5354,133,0.4290
0.5397,1006,3.2452
0.5439,1005,3.2419
0.5482,1001,3.2290
0.5525,0,0.0000
0.5568,500,1.6129
0.5610,1006,3.2452
0.5652,1004,3.2387
0.5695,317,1.0226
0.5738,0,0.0000
0.5780,1005,3.2419
0.5823,1004,3.2387
0.5865,1006,3.2452
0.5908,0,0.0000
0.5951,0,0.0000
0.5993,1006,3.2452
0.6036,1005,3.2419
0.6079,1003,3.2355
0.6123,0,0.0000
0.6166,339,1.0935
0.6209,1006,3.2452
0.6252,1005,3.2419
0.6295,294,0.9484
0.6338,0,0.0000
0.6381,1005,3.2419
0.6424,1005,3.2419
0.6467,1005,3.2419
0.6511,0,0.0000
0.6554,0,0.0000
0.6597,1007,3.2484
0.6640,1007,3.2484
0.6683,900,2.9032
0.6726,0,0.0000
0.6769,427,1.3774
0.6812,1005,3.2419
0.6855,1006,3.2452
0.6898,0,0.0000
0.6941,0,0.0000
0.6984,1005,3.2419
0.7027,1005,3.2419
0.7070,1004,3.2387
0.7113,0,0.0000
0.7156,0,0.0000
0.7199,1006,3.2452
0.7242,1005,3.2419
0.7285,758,2.4452
0.7328,0,0.0000
0.7372,645,2.0806
0.7414,1007,3.2484
0.7457,1002,3.2323
0.7501,0,0.0000
0.7544,0,0.0000
0.7587,1004,3.2387
0.7630,1007,3.2484
0.7673,1005,3.2419
0.7715,0,0.0000
0.7759,32,0.1032
0.7802,1004,3.2387
0.7845,1006,3.2452
0.7888,551,1.7774
0.7931,0,0.0000
0.7974,960,3.0968
0.8017,1006,3.2452
0.8060,1004,3.2387
0.8103,0,0.0000
0.8146,0,0.0000
0.8189,1006,3.2452
0.8232,1006,3.2452
0.8275,1005,3.2419
0.8318,0,0.0000
0.8361,265,0.8548
0.8404,1006,3.2452
