time_s,adc_raw,voltage
0.0000,592,1.9097
0.0198,625,2.0161
0.0242,538,1.7355
0.0286,501,1.6161
0.0329,641,2.0677
0.0373,684,2.2065
0.0417,585,1.8871
0.0461,516,1.6645
0.0505,500,1.6129
0.0549,715,2.3065
0.0592,654,2.1097
0.0636,549,1.7710
0.0679,503,1.6226
0.0723,604,1.9484
0.0767,710,2.2903
0.0811,605,1.9516
0.0857,519,1.6742
0.0902,496,1.6000
0.0947,713,2.3000
0.0994,646,2.0839
0.1041,541,1.7452
0.1089,499,1.6097
0.1135,669,2.1581
0.1179,673,2.1710
0.1232,555,1.7903
0.1276,504,1.6258
0.1319,568,1.8323
0.1362,710,2.2903
0.1406,613,1.9774
0.1451,526,1.6968
0.1496,497,1.6032
0.1539,688,2.2194
0.1582,674,2.1742
0.1623,574,1.8516
0.1665,513,1.6548
0.1707,503,1.6226
0.1749,700,2.2581
0.1791,643,2.0742
0.1833,551,1.7774
0.1876,505,1.6290
0.1921,598,1.9290
0.1966,715,2.3065
0.2011,605,1.9516
0.2053,524,1.6903
0.2095,497,1.6032
0.2137,669,2.1581
0.2179,667,2.1516
0.2221,572,1.8452
0.2264,512,1.6516
0.2306,500,1.6129
0.2347,684,2.2065
0.2389,635,2.0484
0.2432,550,1.7742
0.2474,505,1.6290
0.2515,538,1.7355
0.2557,667,2.1516
0.2600,598,1.9290
0.2642,532,1.7161
0.2684,503,1.6226
0.2726,605,1.9516
0.2768,655,2.1129
0.2810,579,1.8677
0.2852,520,1.6774
0.2894,501,1.6161
0.2936,684,2.2065
0.2978,680,2.1935
0.3020,578,1.8645
0.3062,513,1.6548
0.3104,499,1.6097
0.3146,694,2.2387
0.3188,647,2.0871
0.3230,556,1.7935
0.3272,507,1.6355
0.3314,531,1.7129
0.3356,676,2.1806
0.3398,608,1.9613
0.3440,535,1.7258
0.3482,502,1.6194
0.3524,617,1.9903
0.3566,698,2.2516
0.3608,603,1.9452
0.3650,526,1.6968
0.3692,499,1.6097
0.3733,657,2.1194
0.3775,671,2.1645
0.3817,579,1.8677
0.3859,516,1.6645
0.3901,499,1.6097
0.3942,700,2.2581
0.3984,661,2.1323
0.4026,564,1.8194
0.4068,509,1.6419
0.4110,509,1.6419
0.4151,716,2.3097
0.4193,645,2.0806
0.4235,551,1.7774
0.4277,504,1.6258
0.4319,560,1.8065
0.4360,658,2.1226
0.4402,590,1.9032
0.4444,529,1.7065
0.4486,504,1.6258
0.4528,559,1.8032
0.4569,571,1.8419
0.4611,538,1.7355
0.4653,513,1.6548
0.4695,505,1.6290
0.4737,693,2.2355
0.4778,677,2.1839
0.4820,577,1.8613
0.4862,513,1.6548
0.4904,498,1.6065
0.4946,690,2.2258
0.4987,640,2.0645
0.5029,553,1.7839
0.5071,504,1.6258
0.5113,537,1.7323
0.5155,720,2.3226
0.5196,635,2.0484
0.5239,542,1.7484
0.5280,502,1.6194
0.5322,621,2.0032
0.5364,727,2.3452
0.5406,622,2.0065
0.5448,531,1.7129
0.5490,497,1.6032
0.5531,642,2.0710
0.5573,661,2.1323
0.5615,578,1.8645
0.5657,517,1.6677
0.5699,499,1.6097
0.5740,685,2.2097
0.5782,657,2.1194
0.5824,564,1.8194
0.5866,510,1.6452
0.5908,507,1.6355
0.5949,699,2.2548
0.5991,634,2.0452
0.6033,548,1.7677
0.6075,504,1.6258
0.6116,565,1.8226
0.6158,701,2.2613
0.6200,616,1.9871
0.6242,534,1.7226
0.6284,500,1.6129
0.6325,605,1.9516
0.6367,655,2.1129
0.6409,578,1.8645
0.6451,520,1.6774
0.6493,501,1.6161
0.6535,650,2.0968
0.6576,647,2.0871
0.6618,565,1.8226
0.6660,514,1.6581
0.6702,500,1.6129
0.6743,685,2.2097
0.6785,642,2.0710
0.6827,555,1.7903
0.6869,508,1.6387
0.6911,524,1.6903
0.6953,709,2.2871
0.6994,634,2.0452
0.7036,544,1.7548
0.7078,503,1.6226
0.7120,575,1.8548
0.7161,658,2.1226
0.7203,586,1.8903
0.7245,526,1.6968
0.7287,501,1.6161
0.7329,591,1.9065
0.7370,605,1.9516
0.7412,552,1.7806
0.7454,514,1.6581
0.7496,503,1.6226
0.7538,606,1.9548
0.7579,589,1.9000
0.7621,541,1.7452
0.7663,509,1.6419
0.7705,510,1.6452
0.7746,685,2.2097
0.7788,629,2.0290
0.7830,545,1.7581
0.7872,504,1.6258
0.7914,556,1.7935
0.7955,712,2.2968
0.7997,626,2.0194
0.8039,538,1.7355
0.8081,501,1.6161
0.8123,628,2.0258
0.8164,706,2.2774
0.8206,606,1.9548
0.8248,527,1.7000
0.8290,499,1.6097
0.8332,675,2.1774
0.8373,684,2.2065
0.8415,582,1.8774
0.8457,516,1.6645
0.8499,498,1.6065
0.8541,692,2.2323
0.8582,658,2.1226
0.8624,562,1.8129
0.8666,508,1.6387
0.8708,513,1.6548
0.8750,696,2.2452
0.8791,631,2.0355
0.8833,545,1.7581
0.8875,504,1.6258
0.8917,576,1.8581
0.8959,691,2.2290
0.9001,607,1.9581
0.9042,530,1.7097
0.9084,500,1.6129
0.9126,590,1.9032
0.9168,615,1.9839
0.9210,558,1.8000
0.9251,516,1.6645
0.9293,502,1.6194
0.9335,630,2.0323
0.9377,617,1.9903
0.9418,552,1.7806
0.9460,511,1.6484
0.9502,505,1.6290
0.9544,667,2.1516
0.9586,622,2.0065
0.9627,546,1.7613
0.9669,507,1.6355
0.9711,531,1.7129
0.9754,659,2.1258
0.9796,595,1.9194
0.9839,529,1.7065
0.9883,502,1.6194
0.9926,646,2.0839
0.9970,681,2.1968
1.0013,583,1.8806
1.0056,515,1.6613
1.0100,499,1.6097
1.0143,622,2.0065
1.0186,589,1.9000
1.0229,533,1.7194
1.0273,505,1.6290
1.0316,586,1.8903
1.0359,705,2.2742
1.0403,607,1.9581
1.0446,526,1.6968
1.0489,498,1.6065
1.0533,666,2.1484
1.0576,659,2.1258
1.0619,565,1.8226
1.0662,511,1.6484
1.0706,510,1.6452
1.0749,709,2.2871
1.0793,629,2.0290
1.0837,538,1.7355
1.0880,500,1.6129
1.0923,629,2.0290
1.0966,683,2.2032
1.1008,589,1.9000
1.1051,519,1.6742
1.1094,498,1.6065
1.1137,686,2.2129
1.1180,656,2.1161
1.1223,561,1.8097
1.1266,509,1.6419
1.1309,526,1.6968
1.1352,698,2.2516
1.1395,619,1.9968
1.1438,536,1.7290
1.1481,501,1.6161
1.1524,628,2.0258
1.1566,676,2.1806
1.1609,584,1.8839
1.1652,517,1.6677
1.1695,498,1.6065
1.1738,681,2.1968
1.1781,646,2.0839
1.1825,552,1.7806
1.1868,504,1.6258
1.1911,550,1.7742
1.1955,686,2.2129
1.1998,605,1.9516
1.2041,531,1.7129
1.2085,502,1.6194
1.2128,624,2.0129
1.2171,631,2.0355
1.2215,558,1.8000
1.2258,511,1.6484
1.2301,504,1.6258
1.2344,630,2.0323
1.2388,588,1.8968
1.2431,531,1.7129
1.2474,505,1.6290
1.2518,574,1.8516
1.2561,630,2.0323
1.2605,566,1.8258
1.2648,518,1.6710
1.2691,501,1.6161
1.2734,676,2.1806
1.2778,654,2.1097
1.2821,559,1.8032
1.2864,508,1.6387
1.2907,523,1.6871
1.2950,714,2.3032
1.2993,632,2.0387
1.3036,539,1.7387
1.3079,500,1.6129
1.3122,627,2.0226
1.3165,680,2.1935
1.3208,586,1.8903
1.3251,518,1.6710
1.3294,498,1.6065
1.3337,701,2.2613
1.3380,665,2.1452
1.3423,563,1.8161
1.3465,506,1.6323
1.3508,531,1.7129
1.3551,712,2.2968
1.3594,626,2.0194
1.3637,537,1.7323
1.3680,501,1.6161
1.3723,638,2.0581
1.3766,687,2.2161
1.3809,589,1.9000
1.3853,517,1.6677
1.3896,497,1.6032
1.3940,644,2.0774
1.3983,607,1.9581
1.4027,539,1.7387
1.4070,506,1.6323
1.4113,550,1.7742
1.4156,619,1.9968
1.4200,563,1.8161
1.4243,519,1.6742
1.4286,503,1.6226
1.4330,637,2.0548
1.4373,632,2.0387
1.4416,556,1.7935
1.4460,510,1.6452
1.4503,508,1.6387
1.4546,680,2.1935
1.4589,615,1.9839
1.4633,536,1.7290
1.4676,502,1.6194
1.4719,604,1.9484
1.4763,657,2.1194
1.4806,576,1.8581
1.4849,518,1.6710
1.4892,500,1.6129
1.4936,646,2.0839
1.4979,619,1.9968
1.5022,548,1.7677
1.5064,507,1.6355
1.5107,525,1.6935
1.5150,690,2.2258
1.5193,614,1.9806
1.5236,534,1.7226
1.5279,501,1.6161
1.5322,578,1.8645
1.5365,599,1.9323
1.5408,552,1.7806
1.5451,513,1.6548
1.5494,503,1.6226
1.5537,645,2.0806
1.5579,613,1.9774
1.5622,543,1.7516
1.5665,506,1.6323
1.5708,543,1.7516
1.5751,696,2.2452
1.5794,613,1.9774
1.5837,533,1.7194
1.5880,501,1.6161
1.5923,549,1.7710
1.5966,556,1.7935
1.6010,531,1.7129
1.6053,510,1.6452
1.6096,506,1.6323
1.6140,650,2.0968
1.6183,606,1.9548
1.6227,538,1.7355
1.6270,505,1.6290
1.6313,551,1.7774
1.6357,600,1.9355
1.6400,554,1.7871
1.6443,516,1.6645
1.6487,504,1.6258
1.6530,638,2.0581
1.6573,625,2.0161
1.6616,553,1.7839
1.6660,509,1.6419
1.6703,513,1.6548
1.6746,710,2.2903
1.6790,632,2.0387
1.6833,540,1.7419
1.6876,500,1.6129
1.6919,594,1.9161
1.6963,636,2.0516
1.7005,567,1.8290
1.7048,515,1.6613
1.7091,501,1.6161
1.7134,706,2.2774
1.7177,669,2.1581
1.7220,564,1.8194
1.7263,507,1.6355
1.7306,522,1.6839
1.7349,681,2.1968
1.7392,612,1.9742
1.7435,534,1.7226
1.7478,500,1.6129
1.7521,632,2.0387
