time_s,adc_raw,voltage
0.0000,491,1.5839
0.0147,795,2.5645
0.0191,907,2.9258
0.0235,964,3.1097
0.0279,830,2.6774
0.0324,617,1.9903
0.0368,500,1.6129
0.0412,510,1.6452
0.0457,550,1.7742
0.0501,524,1.6903
0.0545,491,1.5839
0.0589,525,1.6935
0.0633,584,1.8839
0.0676,567,1.8290
0.0720,490,1.5806
0.0764,450,1.4516
0.0808,502,1.6194
0.0852,551,1.7774
0.0896,533,1.7194
0.0940,500,1.6129
0.0984,519,1.6742
0.1028,564,1.8194
0.1072,545,1.7581
0.1117,476,1.5355
0.1161,453,1.4613
0.1205,517,1.6677
0.1249,555,1.7903
0.1293,523,1.6871
0.1338,462,1.4903
0.1381,465,1.5000
0.1425,520,1.6774
0.1469,522,1.6839
0.1512,461,1.4871
0.1556,425,1.3710
0.1600,476,1.5355
0.1644,534,1.7226
0.1687,520,1.6774
0.1731,488,1.5742
0.1776,507,1.6355
0.1820,550,1.7742
0.1863,559,1.8032
0.1908,512,1.6516
0.1953,487,1.5710
0.1999,547,1.7645
0.2048,604,1.9484
0.2098,556,1.7935
0.2144,504,1.6258
0.2191,538,1.7355
0.2239,609,1.9645
0.2288,586,1.8903
0.2336,527,1.7000
0.2385,557,1.7968
0.2434,642,2.0710
0.2483,618,1.9935
0.2527,538,1.7355
0.2571,532,1.7161
0.2615,588,1.8968
0.2660,611,1.9710
0.2704,556,1.7935
0.2747,508,1.6387
0.2791,548,1.7677
0.2836,600,1.9355
0.2880,588,1.8968
0.2924,524,1.6903
0.2967,518,1.6710
0.3011,571,1.8419
0.3055,569,1.8355
0.3098,481,1.5516
0.3142,422,1.3613
0.3186,457,1.4742
0.3230,527,1.7000
0.3273,525,1.6935
0.3317,465,1.5000
0.3361,448,1.4452
0.3404,504,1.6258
0.3448,525,1.6935
0.3491,473,1.5258
0.3535,417,1.3452
0.3579,433,1.3968
0.3622,484,1.5613
0.3666,487,1.5710
0.3710,442,1.4258
0.3754,411,1.3258
0.3798,449,1.4484
0.3842,505,1.6290
0.3885,503,1.6226
0.3929,464,1.4968
0.3973,482,1.5548
0.4017,528,1.7032
0.4062,532,1.7161
0.4106,488,1.5742
0.4150,465,1.5000
0.4195,513,1.6548
0.4239,552,1.7806
0.4283,524,1.6903
0.4327,470,1.5161
0.4371,465,1.5000
0.4415,526,1.6968
