time_s,adc_raw,voltage
0.0000,624,2.0129
0.0043,647,2.0871
0.0087,640,2.0645
0.0131,617,1.9903
0.0174,632,2.0387
0.0218,661,2.1323
0.0265,654,2.1097
0.0310,652,2.1032
0.0356,658,2.1226
0.0399,674,2.1742
0.0443,689,2.2226
0.0486,674,2.1742
0.0530,668,2.1548
0.0574,679,2.1903
0.0618,684,2.2065
0.0662,672,2.1677
0.0705,670,2.1613
0.0749,699,2.2548
0.0792,709,2.2871
0.0835,682,2.2000
0.0877,644,2.0774
0.0919,604,1.9484
0.0961,609,1.9645
0.1003,652,2.1032
0.1045,674,2.1742
0.1087,643,2.0742
0.1129,612,1.9742
0.1171,609,1.9645
0.1213,636,2.0516
0.1255,657,2.1194
0.1297,638,2.0581
0.1339,617,1.9903
0.1381,612,1.9742
0.1423,613,1.9774
0.1468,583,1.8806
0.1513,544,1.7548
0.1558,535,1.7258
0.1605,551,1.7774
0.1648,559,1.8032
0.1690,550,1.7742
0.1734,528,1.7032
0.1779,527,1.7000
0.1825,543,1.7516
0.1870,548,1.7677
0.1919,536,1.7290
0.1966,531,1.7129
0.2014,542,1.7484
0.2062,530,1.7097
0.2110,517,1.6677
0.2158,526,1.6968
0.2202,543,1.7516
0.2246,546,1.7613
0.2290,528,1.7032
0.2334,513,1.6548
0.2378,517,1.6677
0.2421,523,1.6871
0.2464,513,1.6548
0.2507,491,1.5839
0.2550,481,1.5516
0.2592,497,1.6032
0.2634,502,1.6194
0.2676,499,1.6097
0.2719,481,1.5516
0.2761,467,1.5065
0.2803,476,1.5355
0.2845,474,1.5290
0.2887,467,1.5065
0.2930,468,1.5097
0.2972,471,1.5194
0.3014,482,1.5548
0.3057,475,1.5323
0.3099,444,1.4323
0.3142,426,1.3742
0.3183,429,1.3839
0.3225,452,1.4581
0.3267,470,1.5161
0.3309,450,1.4516
0.3351,431,1.3903
0.3393,448,1.4452
0.3434,465,1.5000
0.3476,460,1.4839
0.3518,452,1.4581
0.3560,448,1.4452
0.3602,476,1.5355
0.3643,500,1.6129
0.3685,495,1.5968
0.3727,455,1.4677
0.3769,439,1.4161
0.3810,450,1.4516
0.3852,452,1.4581
0.3894,424,1.3677
0.3936,400,1.2903
0.3978,393,1.2677
0.4020,406,1.3097
0.4061,414,1.3355
0.4103,398,1.2839
0.4145,383,1.2355
0.4187,389,1.2548
0.4229,406,1.3097
0.4270,406,1.3097
0.4312,381,1.2290
0.4354,369,1.1903
0.4396,379,1.2226
0.4438,381,1.2290
0.4480,376,1.2129
0.4521,357,1.1516
0.4563,355,1.1452
0.4605,369,1.1903
0.4647,393,1.2677
0.4688,428,1.3806
0.4730,483,1.5581
0.4772,570,1.8387
0.4816,703,2.2677
0.4859,818,2.6387
0.4901,875,2.8226
0.4943,913,2.9452
0.4985,910,2.9355
0.5027,834,2.6903
0.5069,732,2.3613
0.5110,622,2.0065
0.5152,528,1.7032
