time_s,adc_raw,voltage
1207.8841,587,1.8935
1207.8884,586,1.8903
1207.8926,591,1.9065
1207.897,597,1.9258
1207.9013,600,1.9355
1207.9056,598,1.929
1207.9098,596,1.9226
1207.9141,595,1.9194
1207.9184,588,1.8968
1207.9227,570,1.8387
1207.927,557,1.7968
1207.9313,555,1.7903
1207.9356,555,1.7903
1207.9399,552,1.7806
1207.9443,535,1.7258
1207.9487,517,1.6677
1207.9532,508,1.6387
1207.9576,502,1.6194
1207.962,490,1.5806
1207.9663,473,1.5258
1207.9705,460,1.4839
1207.9748,455,1.4677
1207.9791,449,1.4484
1207.9834,449,1.4484
1207.9877,451,1.4548
1207.992,454,1.4645
1207.9963,460,1.4839
1208.0006,467,1.5065
1208.0049,475,1.5323
1208.0092,479,1.5452
1208.0135,478,1.5419
1208.0178,476,1.5355
1208.0221,471,1.5194
1208.0264,468,1.5097
1208.0307,468,1.5097
1208.0349,477,1.5387
1208.0392,482,1.5548
1208.0435,486,1.5677
1208.0478,483,1.5581
1208.0521,480,1.5484
1208.0564,486,1.5677
1208.0607,485,1.5645
1208.065,484,1.5613
1208.0693,483,1.5581
1208.0736,486,1.5677
1208.0779,485,1.5645
1208.0822,481,1.5516
1208.0865,478,1.5419
1208.0908,484,1.5613
1208.095,484,1.5613
1208.0993,480,1.5484
1208.1036,472,1.5226
1208.1079,472,1.5226
1208.1122,477,1.5387
1208.1165,482,1.5548
1208.1208,488,1.5742
1208.1251,494,1.5935
1208.1294,486,1.5677
1208.1337,471,1.5194
1208.138,469,1.5129
1208.1423,476,1.5355
1208.1466,479,1.5452
1208.1509,484,1.5613
1208.1552,495,1.5968
1208.1595,495,1.5968
1208.1638,493,1.5903
1208.1682,496,1.6
1208.1725,500,1.6129
1208.1768,495,1.5968
1208.1811,495,1.5968
1208.1855,494,1.5935
1208.1898,494,1.5935
1208.1941,493,1.5903
1208.1985,494,1.5935
1208.2028,493,1.5903
1208.2072,499,1.6097
1208.2115,506,1.6323
1208.2159,508,1.6387
1208.2202,513,1.6548
1208.2245,517,1.6677
1208.2288,519,1.6742
1208.2332,512,1.6516
1208.238,514,1.6581
1208.245,516,1.6645
1208.2495,530,1.7097
1208.254,539,1.7387
1208.259,541,1.7452
1208.2634,542,1.7484
1208.2677,542,1.7484
1208.2719,536,1.729
1208.2762,538,1.7355
1208.2804,554,1.7871
1208.2847,564,1.8194
1208.289,575,1.8548
1208.2933,583,1.8806
1208.2975,568,1.8323
1208.3018,542,1.7484
1208.3064,543,1.7516
1208.3108,542,1.7484
1208.315,537,1.7323
1208.3193,535,1.7258
1208.3236,542,1.7484
1208.3278,531,1.7129
1208.3321,509,1.6419
1208.3364,492,1.5871
1208.3407,475,1.5323
1208.3455,467,1.5065
1208.3498,460,1.4839
1208.3541,458,1.4774
1208.3584,464,1.4968
1208.3627,467,1.5065
1208.367,465,1.5
1208.3713,464,1.4968
1208.3756,465,1.5
1208.3798,466,1.5032
1208.3841,464,1.4968
1208.3883,465,1.5
1208.3926,464,1.4968
1208.397,465,1.5
1208.4012,467,1.5065
1208.4058,467,1.5065
1208.4101,468,1.5097
1208.4144,468,1.5097
1208.4186,469,1.5129
1208.4229,479,1.5452
1208.4276,504,1.6258
1208.4319,551,1.7774
1208.4361,622,2.0065
1208.4404,694,2.2387
1208.4446,701,2.2613
1208.4489,615,1.9839
1208.4532,512,1.6516
1208.4575,455,1.4677
1208.4618,447,1.4419
1208.4661,442,1.4258
1208.4703,415,1.3387
1208.4746,400,1.2903
1208.4789,412,1.329
1208.4832,447,1.4419
1208.4874,484,1.5613
1208.4917,505,1.629
1208.496,509,1.6419
1208.5002,510,1.6452
1208.5045,515,1.6613
1208.5088,517,1.6677
1208.5137,513,1.6548
1208.518,515,1.6613
1208.5222,516,1.6645
1208.5265,515,1.6613
1208.5308,520,1.6774
1208.5351,526,1.6968
1208.5393,523,1.6871
1208.5436,520,1.6774
1208.5479,519,1.6742
1208.5521,524,1.6903
1208.5565,527,1.7
1208.5613,531,1.7129
1208.5656,530,1.7097
1208.5698,532,1.7161
1208.5741,533,1.7194
1208.5784,533,1.7194
1208.5827,535,1.7258
1208.587,541,1.7452
1208.5915,548,1.7677
1208.5958,557,1.7968
1208.6001,559,1.8032
1208.6043,559,1.8032
1208.6086,552,1.7806
1208.6129,554,1.7871
1208.6172,557,1.7968
1208.6215,562,1.8129
1208.6257,559,1.8032
1208.63,563,1.8161
1208.6342,566,1.8258
1208.6385,566,1.8258
1208.6428,565,1.8226
1208.647,566,1.8258
1208.6513,569,1.8355
1208.6555,570,1.8387
1208.6599,571,1.8419
1208.6642,567,1.829
1208.6684,567,1.829
1208.6729,570,1.8387
1208.6773,567,1.829
1208.6815,558,1.8
1208.6858,551,1.7774
1208.69,543,1.7516
1208.6942,531,1.7129
1208.6985,520,1.6774
1208.7027,508,1.6387
1208.707,498,1.6065
1208.7113,490,1.5806
1208.7156,484,1.5613
1208.7199,476,1.5355
1208.7241,466,1.5032
1208.7283,458,1.4774
1208.7326,455,1.4677
1208.7369,458,1.4774
1208.7411,454,1.4645
1208.7454,453,1.4613
1208.7496,453,1.4613
1208.7539,452,1.4581
1208.7581,457,1.4742
1208.7624,452,1.4581
1208.7667,455,1.4677
1208.771,460,1.4839
1208.7753,466,1.5032
1208.7796,473,1.5258
1208.7838,478,1.5419
1208.7881,480,1.5484
1208.7924,482,1.5548
1208.7966,486,1.5677
1208.8009,486,1.5677
1208.8052,481,1.5516
1208.8095,478,1.5419
1208.8138,480,1.5484
1208.8181,486,1.5677
1208.8224,487,1.571
1208.8267,488,1.5742
1208.8309,490,1.5806
1208.8353,488,1.5742
1208.8396,486,1.5677
1208.844,487,1.571
1208.8484,489,1.5774
1208.8529,494,1.5935
1208.8572,489,1.5774
1208.8616,481,1.5516
1208.866,481,1.5516
1208.8703,483,1.5581
1208.8746,489,1.5774
1208.8788,491,1.5839
1208.8831,489,1.5774
1208.8874,486,1.5677
1208.8917,486,1.5677
1208.896,489,1.5774
1208.9003,492,1.5871
1208.9046,491,1.5839
1208.9089,484,1.5613
1208.9132,479,1.5452
1208.9175,488,1.5742
1208.9218,495,1.5968
1208.9261,498,1.6065
1208.9304,503,1.6226
1208.9346,502,1.6194
1208.9389,498,1.6065
1208.9432,499,1.6097
1208.9475,500,1.6129
1208.9518,501,1.6161
1208.9561,500,1.6129
1208.9604,502,1.6194
1208.9648,502,1.6194
1208.9691,500,1.6129
1208.9734,495,1.5968
1208.9778,494,1.5935
1208.9821,492,1.5871
1208.9864,491,1.5839
1208.9907,492,1.5871
1208.9951,496,1.6
1208.9994,500,1.6129
1209.0037,502,1.6194
1209.0081,503,1.6226
1209.0124,510,1.6452
1209.0167,509,1.6419
1209.0211,510,1.6452
1209.0254,518,1.671
1209.0297,532,1.7161
1209.0341,529,1.7065
1209.0384,523,1.6871
1209.0427,519,1.6742
1209.0471,510,1.6452
1209.0514,501,1.6161
1209.0558,500,1.6129
1209.0601,498,1.6065
1209.0644,491,1.5839
1209.0687,487,1.571
1209.073,486,1.5677
1209.0773,482,1.5548
1209.0816,486,1.5677
1209.0859,489,1.5774
1209.0902,491,1.5839
1209.0945,493,1.5903
1209.0988,491,1.5839
1209.1031,489,1.5774
1209.1074,479,1.5452
1209.1116,478,1.5419
1209.1159,474,1.529
1209.1202,471,1.5194
1209.1245,469,1.5129
1209.1288,471,1.5194
1209.1331,471,1.5194
1209.1374,469,1.5129
1209.1417,470,1.5161
1209.1468,471,1.5194
1209.1513,476,1.5355
1209.1556,506,1.6323
1209.1599,565,1.8226
1209.1642,604,1.9484
1209.1685,645,2.0806
1209.1728,706,2.2774
1209.1771,794,2.5613
1209.1814,792,2.5548
1209.1857,680,2.1935
1209.19,572,1.8452
1209.1943,527,1.7
1209.1986,525,1.6935
1209.2029,507,1.6355
1209.2071,473,1.5258
1209.2115,459,1.4806
1209.2158,464,1.4968
1209.22,496,1.6
1209.2243,527,1.7
1209.2286,554,1.7871
1209.2329,556,1.7935
1209.2372,552,1.7806
1209.2415,548,1.7677
1209.2458,576,1.8581
1209.2501,610,1.9677
1209.2544,644,2.0774
1209.2587,671,2.1645
