time_s,adc_raw,voltage
0.0000,466,1.5032
0.0044,477,1.5387
0.0087,520,1.6774
0.0130,522,1.6839
0.0174,481,1.5516
0.0217,461,1.4871
0.0261,497,1.6032
0.0307,530,1.7097
0.0351,507,1.6355
0.0396,472,1.5226
0.0441,492,1.5871
0.0486,535,1.7258
0.0530,543,1.7516
0.0574,509,1.6419
0.0618,493,1.5903
0.0662,538,1.7355
0.0705,576,1.8581
0.0749,555,1.7903
0.0793,504,1.6258
0.0837,499,1.6097
0.0881,536,1.7290
0.0925,540,1.7419
0.0969,496,1.6000
0.1013,464,1.4968
0.1056,489,1.5774
0.1100,517,1.6677
0.1144,499,1.6097
0.1188,460,1.4839
0.1231,460,1.4839
0.1275,500,1.6129
0.1318,519,1.6742
0.1362,487,1.5710
0.1405,451,1.4548
0.1448,459,1.4806
0.1492,488,1.5742
0.1535,481,1.5516
0.1579,446,1.4387
0.1622,468,1.5097
0.1668,577,1.8613
0.1713,693,2.2355
0.1760,782,2.5226
0.1808,919,2.9645
0.1854,1000,3.2258
0.1898,1003,3.2355
0.1942,1003,3.2355
0.1986,998,3.2194
0.2038,825,2.6613
0.2083,657,2.1194
0.2131,508,1.6387
0.2179,385,1.2419
0.2226,357,1.1516
0.2298,427,1.3774
0.2346,422,1.3613
0.2391,391,1.2613
0.2435,395,1.2742
0.2478,438,1.4129
0.2522,454,1.4645
0.2566,411,1.3258
0.2610,383,1.2355
0.2653,415,1.3387
0.2704,463,1.4935
0.2748,446,1.4387
0.2792,411,1.3258
0.2835,412,1.3290
0.2878,453,1.4613
0.2920,474,1.5290
0.2963,445,1.4355
0.3005,420,1.3548
0.3048,437,1.4097
0.3090,479,1.5452
0.3132,481,1.5516
0.3175,445,1.4355
0.3217,434,1.4000
0.3259,471,1.5194
0.3302,500,1.6129
0.3344,488,1.5742
0.3387,453,1.4613
0.3430,451,1.4548
0.3472,495,1.5968
0.3515,522,1.6839
0.3557,491,1.5839
0.3601,462,1.4903
0.3644,484,1.5613
0.3687,526,1.6968
0.3732,535,1.7258
0.3775,500,1.6129
0.3820,484,1.5613
0.3864,521,1.6806
0.3908,553,1.7839
0.3951,532,1.7161
0.3994,496,1.6000
0.4038,507,1.6355
0.4080,549,1.7710
0.4123,560,1.8065
0.4167,520,1.6774
0.4211,492,1.5871
0.4255,521,1.6806
0.4300,558,1.8000
0.4354,525,1.6935
0.4398,482,1.5548
0.4443,492,1.5871
0.4487,522,1.6839
0.4532,515,1.6613
0.4577,467,1.5065
0.4622,453,1.4613
0.4668,492,1.5871
0.4711,514,1.6581
0.4756,479,1.5452
0.4801,441,1.4226
0.4846,456,1.4710
0.4890,498,1.6065
0.4934,501,1.6161
0.4977,461,1.4871
0.5021,442,1.4258
0.5068,484,1.5613
0.5113,518,1.6710
0.5157,490,1.5806
0.5201,452,1.4581
0.5244,467,1.5065
0.5288,513,1.6548
0.5332,520,1.6774
0.5375,485,1.5645
0.5419,474,1.5290
0.5469,508,1.6387
0.5512,537,1.7323
0.5556,510,1.6452
0.5600,481,1.5516
0.5644,497,1.6032
0.5688,538,1.7355
0.5732,536,1.7290
0.5776,496,1.6000
0.5820,482,1.5548
0.5864,515,1.6613
0.5908,535,1.7258
0.5952,509,1.6419
0.6002,467,1.5065
0.6045,478,1.5419
0.6089,514,1.6581
0.6133,517,1.6677
0.6177,479,1.5452
0.6221,457,1.4742
0.6265,499,1.6097
0.6309,531,1.7129
0.6353,503,1.6226
0.6398,464,1.4968
0.6442,478,1.5419
0.6486,514,1.6581
0.6531,516,1.6645
0.6575,482,1.5548
0.6624,463,1.4935
0.6668,500,1.6129
0.6713,525,1.6935
0.6757,495,1.5968
0.6801,463,1.4935
0.6845,481,1.5516
0.6889,515,1.6613
0.6933,510,1.6452
0.6977,465,1.5000
0.7021,450,1.4516
0.7065,495,1.5968
0.7109,525,1.6935
0.7154,496,1.6000
0.7198,457,1.4742
0.7242,470,1.5161
0.7286,517,1.6677
0.7330,530,1.7097
0.7374,501,1.6161
0.7417,483,1.5581
0.7461,512,1.6516
0.7506,540,1.7419
0.7550,524,1.6903
0.7594,494,1.5935
0.7638,512,1.6516
0.7682,554,1.7871
0.7726,558,1.8000
0.7770,511,1.6484
0.7814,480,1.5484
0.7858,495,1.5968
0.7902,521,1.6806
0.7946,502,1.6194
0.7990,460,1.4839
0.8034,459,1.4806
0.8078,498,1.6065
0.8122,518,1.6710
0.8166,483,1.5581
0.8209,457,1.4742
0.8253,485,1.5645
0.8297,513,1.6548
0.8341,497,1.6032
0.8385,447,1.4419
0.8428,434,1.4000
0.8473,469,1.5129
0.8517,496,1.6000
0.8561,503,1.6226
0.8604,539,1.7387
0.8648,649,2.0935
0.8691,814,2.6258
0.8735,960,3.0968
0.8778,1000,3.2258
0.8822,1001,3.2290
0.8865,1000,3.2258
0.8909,998,3.2194
0.8953,887,2.8613
0.8997,661,2.1323
0.9040,510,1.6452
0.9088,444,1.4323
0.9132,409,1.3194
0.9176,374,1.2065
0.9219,368,1.1871
0.9263,410,1.3226
0.9307,446,1.4387
0.9351,423,1.3645
0.9394,387,1.2484
0.9438,396,1.2774
0.9487,443,1.4290
0.9531,452,1.4581
0.9574,412,1.3290
0.9618,396,1.2774
0.9661,432,1.3935
0.9704,462,1.4903
0.9747,442,1.4258
0.9790,407,1.3129
0.9833,410,1.3226
0.9876,455,1.4677
0.9921,476,1.5355
0.9964,447,1.4419
1.0006,417,1.3452
1.0048,440,1.4194
1.0090,489,1.5774
1.0132,496,1.6000
1.0175,458,1.4774
1.0217,439,1.4161
1.0259,471,1.5194
1.0302,501,1.6161
1.0345,489,1.5774
1.0388,455,1.4677
1.0430,453,1.4613
1.0472,495,1.5968
1.0519,526,1.6968
1.0562,496,1.6000
1.0604,470,1.5161
1.0646,494,1.5935
1.0689,537,1.7323
1.0731,547,1.7645
1.0774,509,1.6419
1.0816,487,1.5710
1.0858,520,1.6774
1.0900,556,1.7935
1.0943,542,1.7484
1.0985,502,1.6194
1.1028,497,1.6032
1.1070,536,1.7290
1.1112,563,1.8161
1.1154,535,1.7258
1.1197,491,1.5839
1.1240,498,1.6065
1.1282,536,1.7290
1.1324,547,1.7645
1.1366,502,1.6194
1.1409,469,1.5129
1.1451,495,1.5968
1.1495,529,1.7065
1.1539,517,1.6677
1.1581,475,1.5323
1.1626,458,1.4774
1.1668,489,1.5774
1.1711,513,1.6548
1.1753,487,1.5710
1.1796,451,1.4548
1.1838,460,1.4839
1.1881,499,1.6097
1.1923,512,1.6516
1.1965,481,1.5516
1.2008,454,1.4645
1.2050,477,1.5387
1.2092,517,1.6677
1.2135,522,1.6839
1.2177,485,1.5645
1.2220,466,1.5032
1.2262,500,1.6129
1.2305,532,1.7161
1.2347,520,1.6774
1.2389,480,1.5484
1.2432,474,1.5290
1.2474,511,1.6484
1.2516,534,1.7226
1.2559,507,1.6355
1.2602,475,1.5323
1.2644,489,1.5774
1.2687,527,1.7000
1.2729,534,1.7226
1.2771,496,1.6000
1.2814,468,1.5097
1.2856,502,1.6194
1.2900,536,1.7290
1.2942,520,1.6774
1.2985,477,1.5387
1.3027,465,1.5000
1.3070,503,1.6226
1.3112,525,1.6935
1.3154,502,1.6194
1.3197,470,1.5161
1.3240,475,1.5323
1.3282,511,1.6484
1.3324,522,1.6839
1.3366,481,1.5516
1.3409,450,1.4516
1.3451,475,1.5323
1.3493,510,1.6452
1.3536,511,1.6484
1.3580,474,1.5290
1.3623,461,1.4871
1.3665,498,1.6065
1.3708,528,1.7032
1.3750,504,1.6258
1.3792,462,1.4903
1.3835,462,1.4903
1.3877,504,1.6258
1.3919,532,1.7161
1.3961,505,1.6290
1.4004,473,1.5258
1.4046,496,1.6000
1.4088,542,1.7484
1.4130,552,1.7806
1.4173,530,1.7097
1.4215,511,1.6484
1.4259,535,1.7258
1.4302,554,1.7871
1.4345,533,1.7194
1.4389,487,1.5710
1.4432,474,1.5290
1.4475,504,1.6258
1.4519,517,1.6677
1.4562,481,1.5516
1.4605,448,1.4452
1.4648,470,1.5161
1.4691,512,1.6516
1.4735,515,1.6613
1.4778,472,1.5226
1.4822,448,1.4452
1.4865,476,1.5355
1.4908,505,1.6290
1.4950,480,1.5484
1.4993,427,1.3774
1.5036,420,1.3548
1.5079,465,1.5000
1.5122,513,1.6548
1.5164,536,1.7290
1.5207,582,1.8774
1.5249,705,2.2742
1.5292,872,2.8129
1.5334,990,3.1935
1.5376,1000,3.2258
1.5422,1001,3.2290
1.5464,995,3.2097
1.5510,904,2.9161
1.5553,726,2.3419
1.5595,560,1.8065
1.5637,460,1.4839
1.5680,424,1.3677
1.5723,410,1.3226
1.5765,378,1.2194
1.5807,354,1.1419
1.5849,376,1.2129
1.5891,423,1.3645
1.5933,435,1.4032
1.5975,404,1.3032
1.6017,385,1.2419
1.6061,417,1.3452
1.6104,455,1.4677
1.6147,439,1.4161
1.6191,397,1.2806
1.6242,409,1.3194
1.6285,453,1.4613
1.6328,465,1.5000
1.6371,435,1.4032
1.6414,412,1.3290
1.6457,440,1.4194
1.6501,478,1.5419
1.6544,470,1.5161
1.6587,430,1.3871
1.6630,430,1.3871
1.6673,471,1.5194
1.6716,493,1.5903
1.6758,466,1.5032
