time_s,adc_raw,voltage
0.0000,613,1.9774
0.0057,676,2.1806
0.0101,1004,3.2387
0.0146,1004,3.2387
0.0337,1004,3.2387
0.0382,961,3.1000
0.0427,713,2.3000
0.0472,966,3.1161
0.0517,1004,3.2387
0.0563,1002,3.2323
0.0608,823,2.6548
0.0655,776,2.5032
0.0704,1003,3.2355
0.0750,1004,3.2387
0.0795,902,2.9097
0.0841,701,2.2613
0.0887,1005,3.2419
0.0932,1004,3.2387
0.0979,983,3.1710
0.1025,734,2.3677
0.1070,949,3.0613
0.1116,1004,3.2387
0.1162,1001,3.2290
0.1207,819,2.6419
0.1253,741,2.3903
0.1298,1005,3.2419
0.1344,1003,3.2355
0.1390,920,2.9677
0.1436,687,2.2161
0.1482,1003,3.2355
0.1528,1004,3.2387
0.1574,994,3.2065
0.1620,744,2.4000
0.1665,871,2.8097
0.1711,1006,3.2452
0.1757,1003,3.2355
0.1802,841,2.7129
0.1848,710,2.2903
0.1894,1005,3.2419
0.1940,1005,3.2419
0.1986,953,3.0742
0.2031,703,2.2677
0.2077,1000,3.2258
0.2121,1004,3.2387
0.2167,1000,3.2258
0.2212,805,2.5968
0.2257,782,2.5226
0.2301,1005,3.2419
0.2345,1003,3.2355
0.2390,919,2.9645
0.2434,686,2.2129
0.2479,1002,3.2323
0.2524,1004,3.2387
0.2569,997,3.2161
0.2615,762,2.4581
0.2660,810,2.6129
0.2707,1004,3.2387
0.2754,1003,3.2355
0.2802,830,2.6774
0.2850,705,2.2742
0.2895,1004,3.2387
0.2940,1004,3.2387
0.2986,922,2.9742
0.3198,837,2.7000
0.3332,1003,3.2355
0.3380,949,3.0613
0.3492,1006,3.2452
0.3539,1002,3.2323
0.3585,920,2.9677
0.3692,1002,3.2323
0.3778,944,3.0452
0.3892,1003,3.2355
0.3937,1004,3.2387
0.3982,941,3.0355
0.4026,690,2.2258
0.4072,962,3.1032
0.4117,1005,3.2419
0.4161,1002,3.2323
0.4205,807,2.6032
0.4250,711,2.2935
0.4294,1004,3.2387
0.4339,1003,3.2355
0.4384,946,3.0516
0.4457,786,2.5355
0.4502,1005,3.2419
0.4547,1003,3.2355
0.4593,908,2.9290
0.4638,697,2.2484
0.4683,1003,3.2355
0.4728,1002,3.2323
0.4773,995,3.2097
0.4817,754,2.4323
0.4862,840,2.7097
0.4906,1004,3.2387
0.4951,1003,3.2355
0.4995,884,2.8516
0.5039,665,2.1452
0.5084,1002,3.2323
0.5128,1004,3.2387
0.5173,981,3.1645
0.5219,719,2.3194
0.5264,847,2.7323
0.5308,1003,3.2355
0.5354,1001,3.2290
0.5399,851,2.7452
0.5444,685,2.2097
0.5488,1002,3.2323
0.5533,1003,3.2355
0.5577,973,3.1387
0.5622,721,2.3258
0.5666,895,2.8871
0.5710,1005,3.2419
0.5754,1001,3.2290
0.5798,870,2.8065
0.5842,697,2.2484
0.5886,1005,3.2419
0.5931,1004,3.2387
0.5975,987,3.1839
0.6019,745,2.4032
0.6064,866,2.7935
0.6109,1003,3.2355
0.6153,1002,3.2323
0.6198,837,2.7000
0.6244,689,2.2226
0.6289,1004,3.2387
0.6336,1003,3.2355
0.6381,949,3.0613
0.6426,704,2.2710
0.6470,958,3.0903
0.6515,1005,3.2419
0.6559,1000,3.2258
0.6604,817,2.6355
0.6649,713,2.3000
0.6693,1005,3.2419
0.6738,1003,3.2355
0.6784,950,3.0645
0.6829,719,2.3194
0.6874,1002,3.2323
0.6918,1003,3.2355
0.6963,1000,3.2258
0.7008,888,2.8645
0.7053,763,2.4613
0.7099,1003,3.2355
0.7176,808,2.6065
0.7222,585,1.8871
0.7267,880,2.8387
0.7312,1004,3.2387
0.7357,1000,3.2258
0.7402,820,2.6452
0.7448,706,2.2774
0.7493,1003,3.2355
0.7538,1004,3.2387
0.7583,925,2.9839
0.7628,676,2.1806
0.7674,993,3.2032
0.7718,1005,3.2419
0.7764,996,3.2129
0.7809,769,2.4806
0.7855,755,2.4355
0.7899,1004,3.2387
0.7944,1001,3.2290
0.7989,897,2.8935
0.8035,679,2.1903
0.8081,1003,3.2355
0.8126,1003,3.2355
0.8172,983,3.1710
0.8217,727,2.3452
0.8263,864,2.7871
0.8308,1005,3.2419
0.8353,1002,3.2323
0.8398,841,2.7129
0.8443,687,2.2161
0.8489,1005,3.2419
0.8536,1004,3.2387
0.8581,946,3.0516
0.8627,695,2.2419
0.8672,991,3.1968
0.8717,1004,3.2387
0.8762,999,3.2226
0.8807,788,2.5419
0.8853,753,2.4290
0.8899,1005,3.2419
0.8946,1001,3.2290
0.8992,883,2.8484
0.9039,686,2.2129
0.9087,1005,3.2419
0.9135,1004,3.2387
0.9181,944,3.0452
0.9227,684,2.2065
0.9273,998,3.2194
0.9319,1006,3.2452
0.9365,998,3.2194
0.9411,762,2.4581
0.9457,808,2.6065
0.9503,1005,3.2419
0.9549,1003,3.2355
0.9595,879,2.8355
0.9640,702,2.2645
0.9699,1003,3.2355
0.9744,1003,3.2355
0.9790,890,2.8710
0.9838,686,2.2129
0.9883,1003,3.2355
0.9929,1002,3.2323
0.9975,968,3.1226
1.0020,693,2.2355
1.0066,905,2.9194
1.0114,1006,3.2452
1.0160,999,3.2226
1.0206,762,2.4581
1.0254,743,2.3968
1.0300,1005,3.2419
1.0346,1002,3.2323
1.0392,842,2.7161
1.0437,644,2.0774
1.0483,1005,3.2419
1.0531,1003,3.2355
1.0576,959,3.0935
1.0624,698,2.2516
1.0671,985,3.1774
1.0717,1002,3.2323
1.0763,997,3.2161
1.0808,756,2.4387
1.0854,758,2.4452
1.0899,1003,3.2355
1.0945,1002,3.2323
1.0990,874,2.8194
1.1037,668,2.1548
1.1083,1003,3.2355
1.1130,1002,3.2323
1.1178,943,3.0419
1.1225,678,2.1871
