time_s,adc_raw,voltage
0.0000,1006,3.2452
0.0077,1006,3.2452
0.0121,1005,3.2419
0.0165,1005,3.2419
0.0208,1007,3.2484
0.0252,1007,3.2484
0.0296,1006,3.2452
0.0344,1008,3.2516
0.0394,1005,3.2419
0.0439,1008,3.2516
0.0483,1005,3.2419
0.0531,1007,3.2484
0.0576,1007,3.2484
0.0620,1004,3.2387
0.0664,1005,3.2419
0.0708,1006,3.2452
0.0752,1005,3.2419
0.0797,1007,3.2484
0.0840,1006,3.2452
0.0884,1004,3.2387
0.0928,1007,3.2484
0.0972,1006,3.2452
0.1015,1007,3.2484
0.1059,1007,3.2484
0.1103,1005,3.2419
0.1147,1006,3.2452
0.1190,1006,3.2452
0.1232,1004,3.2387
0.1275,1006,3.2452
0.1318,1007,3.2484
0.1361,1004,3.2387
0.1404,1006,3.2452
0.1447,1004,3.2387
0.1489,1004,3.2387
0.1533,1006,3.2452
0.1576,1006,3.2452
0.1619,1006,3.2452
0.1662,1007,3.2484
0.1707,1006,3.2452
0.1752,1007,3.2484
0.1801,1007,3.2484
0.1848,1005,3.2419
0.1892,1006,3.2452
0.1935,1005,3.2419
0.1978,1005,3.2419
0.2021,1005,3.2419
0.2067,1006,3.2452
0.2114,1005,3.2419
0.2162,1007,3.2484
0.2210,1008,3.2516
0.2258,1007,3.2484
0.2306,1005,3.2419
0.2352,1005,3.2419
0.2396,1007,3.2484
0.2439,1003,3.2355
0.2482,1008,3.2516
0.2526,1007,3.2484
0.2570,1005,3.2419
0.2613,1007,3.2484
0.2657,1007,3.2484
0.2700,1007,3.2484
0.2742,1007,3.2484
0.2785,1006,3.2452
0.2828,1006,3.2452
0.2871,1006,3.2452
0.2914,1007,3.2484
0.2956,1004,3.2387
0.2999,1007,3.2484
0.3042,1005,3.2419
0.3084,1005,3.2419
0.3126,1006,3.2452
0.3168,1005,3.2419
0.3211,1005,3.2419
0.3254,1006,3.2452
0.3296,1007,3.2484
0.3339,1006,3.2452
0.3382,1007,3.2484
0.3424,1005,3.2419
0.3466,1005,3.2419
0.3509,1005,3.2419
0.3551,1006,3.2452
0.3594,1007,3.2484
0.3636,1006,3.2452
0.3678,1004,3.2387
0.3721,1005,3.2419
0.3764,1006,3.2452
0.3807,1006,3.2452
0.3850,1006,3.2452
0.3892,1004,3.2387
0.3935,1006,3.2452
0.3977,1004,3.2387
0.4019,1007,3.2484
0.4062,1005,3.2419
0.4104,1007,3.2484
0.4147,1005,3.2419
0.4190,1005,3.2419
0.4234,1006,3.2452
0.4278,1005,3.2419
0.4321,1006,3.2452
0.4364,1005,3.2419
0.4407,1004,3.2387
0.4450,1006,3.2452
0.4492,1006,3.2452
0.4536,1007,3.2484
0.4581,1006,3.2452
0.4626,1007,3.2484
0.4669,1007,3.2484
0.4712,1004,3.2387
0.4755,1007,3.2484
0.4797,1004,3.2387
0.4839,1006,3.2452
0.4882,1005,3.2419
0.4924,1006,3.2452
0.4966,1005,3.2419
0.5011,1008,3.2516
0.5054,1007,3.2484
0.5097,1007,3.2484
0.5139,1006,3.2452
0.5181,1007,3.2484
0.5223,1005,3.2419
0.5266,1008,3.2516
0.5309,1007,3.2484
0.5352,1007,3.2484
0.5394,1006,3.2452
0.5437,1006,3.2452
0.5480,1004,3.2387
0.5522,1007,3.2484
0.5565,1006,3.2452
0.5607,1006,3.2452
0.5649,1004,3.2387
0.5692,1006,3.2452
0.5734,1006,3.2452
0.5776,1007,3.2484
0.5818,1006,3.2452
0.5860,1007,3.2484
0.5903,1007,3.2484
0.5945,1007,3.2484
0.5987,1006,3.2452
0.6029,1007,3.2484
0.6071,1006,3.2452
0.6114,1007,3.2484
0.6156,1007,3.2484
0.6198,1006,3.2452
0.6240,1006,3.2452
0.6282,1005,3.2419
0.6325,1006,3.2452
0.6367,1006,3.2452
0.6409,1005,3.2419
0.6451,1007,3.2484
