time_s,adc_raw,voltage
603.4447,458,1.4774
603.449,450,1.4516
603.4533,442,1.4258
603.4576,437,1.4097
603.4619,436,1.4065
603.4662,433,1.3968
603.4705,429,1.3839
603.4748,430,1.3871
603.4796,439,1.4161
603.4855,450,1.4516
603.49,458,1.4774
603.4944,461,1.4871
603.4987,460,1.4839
603.503,465,1.5
603.5073,469,1.5129
603.5116,471,1.5194
603.5159,471,1.5194
603.5203,471,1.5194
603.5247,472,1.5226
603.5289,474,1.529
603.5334,468,1.5097
603.5377,467,1.5065
603.542,468,1.5097
603.5463,470,1.5161
603.5505,463,1.4935
603.5548,446,1.4387
603.5591,433,1.3968
603.5634,429,1.3839
603.5676,440,1.4194
603.5718,454,1.4645
603.5761,457,1.4742
603.5803,451,1.4548
603.5846,447,1.4419
603.5889,447,1.4419
603.5931,449,1.4484
603.5974,448,1.4452
603.6016,445,1.4355
603.6059,446,1.4387
603.6101,458,1.4774
603.6144,462,1.4903
603.6187,459,1.4806
603.6229,458,1.4774
603.6272,462,1.4903
603.6315,456,1.471
603.6357,453,1.4613
603.64,450,1.4516
603.6443,450,1.4516
603.6485,453,1.4613
603.6528,455,1.4677
603.6571,457,1.4742
603.6613,458,1.4774
603.6656,458,1.4774
603.6698,459,1.4806
603.6741,460,1.4839
603.6783,464,1.4968
603.6826,466,1.5032
603.6868,470,1.5161
603.6912,475,1.5323
603.6954,478,1.5419
603.6997,482,1.5548
603.704,490,1.5806
603.7083,494,1.5935
603.7126,493,1.5903
603.7168,493,1.5903
603.7211,493,1.5903
603.7254,492,1.5871
603.7297,490,1.5806
603.734,486,1.5677
603.7383,474,1.529
603.7426,469,1.5129
603.747,468,1.5097
603.7513,465,1.5
603.7556,467,1.5065
603.7598,479,1.5452
603.7641,473,1.5258
603.7685,463,1.4935
603.7727,469,1.5129
603.777,473,1.5258
603.7814,475,1.5323
603.7861,480,1.5484
603.7906,480,1.5484
603.795,478,1.5419
603.7996,474,1.529
603.804,468,1.5097
603.8083,473,1.5258
603.8127,476,1.5355
603.817,485,1.5645
603.8213,478,1.5419
603.8256,475,1.5323
603.8299,472,1.5226
603.8342,495,1.5968
603.8385,535,1.7258
603.8429,596,1.9226
603.8472,674,2.1742
603.8514,738,2.3806
603.8558,706,2.2774
603.86,601,1.9387
603.8643,490,1.5806
603.8686,435,1.4032
603.8729,429,1.3839
603.8772,416,1.3419
603.8815,400,1.2903
603.8858,411,1.3258
603.8901,447,1.4419
603.8945,479,1.5452
603.8987,486,1.5677
603.903,476,1.5355
603.9073,478,1.5419
603.9116,486,1.5677
603.9159,487,1.571
603.9204,488,1.5742
603.9247,498,1.6065
603.929,509,1.6419
603.9333,516,1.6645
603.9376,505,1.629
603.9419,498,1.6065
603.9462,492,1.5871
603.9505,493,1.5903
603.9548,492,1.5871
603.9591,485,1.5645
603.9634,488,1.5742
603.9677,495,1.5968
603.972,490,1.5806
603.9763,493,1.5903
603.9806,494,1.5935
603.9849,500,1.6129
603.9892,505,1.629
603.9935,515,1.6613
603.9978,531,1.7129
604.0022,545,1.7581
604.0065,552,1.7806
604.0108,550,1.7742
604.0151,546,1.7613
604.0195,546,1.7613
604.0238,553,1.7839
604.0281,569,1.8355
604.0325,580,1.871
604.0368,580,1.871
604.0411,585,1.8871
604.0455,592,1.9097
604.0498,596,1.9226
604.0541,595,1.9194
604.0585,584,1.8839
604.0628,580,1.871
604.0672,582,1.8774
604.0715,592,1.9097
604.0758,596,1.9226
604.0802,582,1.8774
604.0845,559,1.8032
604.0889,533,1.7194
604.0933,517,1.6677
604.0976,500,1.6129
604.1019,491,1.5839
604.1062,491,1.5839
604.1105,483,1.5581
604.1147,465,1.5
604.119,447,1.4419
604.1234,446,1.4387
604.1277,453,1.4613
604.132,457,1.4742
604.1363,453,1.4613
604.1406,437,1.4097
604.1449,420,1.3548
604.1492,421,1.3581
604.1534,422,1.3613
604.1577,424,1.3677
604.162,429,1.3839
604.1663,430,1.3871
604.1706,436,1.4065
604.1749,438,1.4129
604.1792,431,1.3903
604.1835,432,1.3935
604.1878,432,1.3935
604.1921,429,1.3839
604.1964,429,1.3839
604.2008,434,1.4
604.2051,434,1.4
604.2094,426,1.3742
604.2138,427,1.3774
604.2181,441,1.4226
604.2225,460,1.4839
604.2268,465,1.5
604.2311,463,1.4935
604.2355,455,1.4677
604.2398,445,1.4355
604.2441,448,1.4452
604.2485,457,1.4742
604.2528,470,1.5161
604.2572,482,1.5548
604.2615,490,1.5806
604.2658,499,1.6097
604.2702,502,1.6194
604.2745,500,1.6129
604.2788,487,1.571
604.2831,476,1.5355
604.2875,478,1.5419
604.2918,491,1.5839
604.2961,497,1.6032
604.3004,490,1.5806
604.3047,480,1.5484
604.309,482,1.5548
604.3133,487,1.571
604.3176,493,1.5903
604.3219,494,1.5935
604.3262,490,1.5806
604.3305,479,1.5452
604.3348,467,1.5065
604.3391,465,1.5
604.3434,466,1.5032
604.3477,468,1.5097
604.352,470,1.5161
604.3563,472,1.5226
604.3606,487,1.571
604.3649,495,1.5968
604.3692,498,1.6065
604.3735,510,1.6452
604.3778,530,1.7097
604.3821,542,1.7484
604.3867,552,1.7806
604.3911,565,1.8226
604.3955,571,1.8419
604.3998,574,1.8516
604.4041,565,1.8226
604.4085,560,1.8065
604.4128,552,1.7806
604.4171,537,1.7323
604.4214,540,1.7419
604.4257,532,1.7161
604.43,521,1.6806
604.4343,505,1.629
604.4385,500,1.6129
604.4428,491,1.5839
604.4471,475,1.5323
604.4515,464,1.4968
604.4558,460,1.4839
604.46,457,1.4742
604.4643,459,1.4806
604.4686,460,1.4839
604.4729,456,1.471
604.4772,451,1.4548
604.4815,451,1.4548
604.4858,458,1.4774
604.4901,467,1.5065
604.4944,465,1.5
604.4989,459,1.4806
604.5032,474,1.529
604.5075,480,1.5484
604.5119,488,1.5742
604.5162,494,1.5935
604.5205,470,1.5161
604.5249,461,1.4871
604.5292,489,1.5774
604.5336,545,1.7581
604.5379,625,2.0161
604.5422,709,2.2871
604.5466,715,2.3065
604.5509,623,2.0097
604.5552,517,1.6677
604.5596,463,1.4935
604.5639,436,1.4065
604.5682,412,1.329
604.5726,397,1.2806
604.5769,394,1.271
604.5812,419,1.3516
604.5855,460,1.4839
604.5899,491,1.5839
604.5942,500,1.6129
604.5985,500,1.6129
604.6029,493,1.5903
