time_s,adc_raw,voltage
0.0000,392,1.2645
0.0045,387,1.2484
0.0089,408,1.3161
0.0134,419,1.3516
0.0178,401,1.2935
0.0222,380,1.2258
0.0266,391,1.2613
0.0310,412,1.3290
0.0354,418,1.3484
0.0399,400,1.2903
0.0443,392,1.2645
0.0487,416,1.3419
0.0531,433,1.3968
0.0575,424,1.3677
0.0619,412,1.3290
0.0664,421,1.3581
0.0708,442,1.4258
0.0754,448,1.4452
0.0799,428,1.3806
0.0843,418,1.3484
0.0886,440,1.4194
0.0931,459,1.4806
0.0976,451,1.4548
0.1020,440,1.4194
0.1064,456,1.4710
0.1109,481,1.5516
0.1153,490,1.5806
0.1197,471,1.5194
0.1242,460,1.4839
0.1286,483,1.5581
0.1331,502,1.6194
0.1375,498,1.6065
0.1418,492,1.5871
0.1462,504,1.6258
0.1506,521,1.6806
0.1550,528,1.7032
0.1594,512,1.6516
0.1638,506,1.6323
0.1682,532,1.7161
0.1726,551,1.7774
0.1769,546,1.7613
0.1813,531,1.7129
0.1856,534,1.7226
0.1900,555,1.7903
0.1943,564,1.8194
0.1986,543,1.7516
0.2030,525,1.6935
0.2073,533,1.7194
0.2116,545,1.7581
0.2161,535,1.7258
0.2208,505,1.6290
0.2255,487,1.5710
0.2301,498,1.6065
0.2346,501,1.6161
0.2394,467,1.5065
0.2437,442,1.4258
0.2481,449,1.4484
0.2524,458,1.4774
0.2570,444,1.4323
0.2618,423,1.3645
0.2666,431,1.3903
0.2714,454,1.4645
0.2763,454,1.4645
0.2809,435,1.4032
0.2853,428,1.3806
0.2896,446,1.4387
0.2939,461,1.4871
0.2983,446,1.4387
0.3026,434,1.4000
0.3070,446,1.4387
0.3113,469,1.5129
0.3157,473,1.5258
0.3200,452,1.4581
0.3243,437,1.4097
0.3285,449,1.4484
0.3327,460,1.4839
0.3369,451,1.4548
0.3411,432,1.3935
0.3453,427,1.3774
0.3494,450,1.4516
0.3536,467,1.5065
0.3579,450,1.4516
0.3621,431,1.3903
0.3664,433,1.3968
0.3706,447,1.4419
0.3749,454,1.4645
0.3792,435,1.4032
0.3834,420,1.3548
0.3876,438,1.4129
0.3919,452,1.4581
0.3961,445,1.4355
0.4004,420,1.3548
0.4047,412,1.3290
0.4090,434,1.4000
0.4132,451,1.4548
0.4175,441,1.4226
0.4217,425,1.3710
0.4259,426,1.3742
0.4301,441,1.4226
0.4343,449,1.4484
0.4385,431,1.3903
0.4427,412,1.3290
0.4468,419,1.3516
0.4510,437,1.4097
0.4552,447,1.4419
0.4594,429,1.3839
0.4636,415,1.3387
0.4678,429,1.3839
0.4719,444,1.4323
0.4762,445,1.4355
0.4804,427,1.3774
0.4846,417,1.3452
0.4888,437,1.4097
0.4929,455,1.4677
0.4971,449,1.4484
0.5014,432,1.3935
0.5055,427,1.3774
0.5097,442,1.4258
0.5139,451,1.4548
0.5181,438,1.4129
0.5223,427,1.3774
0.5265,438,1.4129
0.5307,457,1.4742
0.5349,471,1.5194
0.5391,456,1.4710
0.5434,449,1.4484
0.5477,466,1.5032
0.5520,482,1.5548
0.5562,477,1.5387
0.5605,461,1.4871
0.5648,455,1.4677
0.5692,480,1.5484
0.5734,496,1.6000
0.5777,478,1.5419
0.5820,456,1.4710
0.5863,455,1.4677
0.5906,462,1.4903
0.5949,468,1.5097
0.5992,449,1.4484
0.6036,436,1.4065
0.6079,456,1.4710
0.6122,479,1.5452
0.6165,477,1.5387
0.6207,456,1.4710
0.6250,441,1.4226
0.6292,454,1.4645
0.6335,462,1.4903
0.6377,441,1.4226
0.6420,416,1.3419
0.6463,414,1.3355
0.6505,441,1.4226
0.6548,493,1.5903
0.6591,547,1.7645
0.6634,622,2.0065
0.6677,758,2.4452
0.6719,918,2.9613
0.6762,1000,3.2258
0.6805,1002,3.2323
0.6848,1001,3.2290
0.6892,998,3.2194
0.6934,917,2.9581
0.6977,722,2.3290
0.7020,542,1.7484
0.7062,445,1.4355
0.7105,428,1.3806
0.7147,436,1.4065
0.7190,423,1.3645
0.7232,412,1.3290
0.7274,427,1.3774
0.7316,438,1.4129
0.7357,435,1.4032
0.7399,413,1.3323
0.7442,401,1.2935
0.7484,426,1.3742
0.7527,449,1.4484
0.7570,447,1.4419
0.7613,428,1.3806
0.7655,420,1.3548
0.7698,446,1.4387
0.7741,462,1.4903
0.7784,445,1.4355
0.7826,433,1.3968
0.7868,442,1.4258
0.7910,460,1.4839
0.7952,473,1.5258
0.7994,458,1.4774
0.8035,450,1.4516
0.8078,469,1.5129
0.8120,490,1.5806
0.8162,498,1.6065
0.8205,484,1.5613
0.8248,476,1.5355
0.8291,499,1.6097
0.8333,519,1.6742
0.8375,513,1.6548
0.8417,501,1.6161
0.8459,507,1.6355
0.8502,532,1.7161
0.8544,545,1.7581
0.8586,531,1.7129
0.8629,523,1.6871
0.8671,543,1.7516
0.8714,563,1.8161
0.8756,573,1.8484
0.8799,560,1.8065
0.8841,552,1.7806
0.8883,574,1.8516
0.8925,595,1.9194
0.8967,596,1.9226
0.9008,590,1.9032
0.9050,587,1.8935
0.9092,608,1.9613
0.9134,629,2.0290
0.9177,624,2.0129
0.9220,608,1.9613
0.9263,613,1.9774
0.9305,631,2.0355
0.9349,638,2.0581
0.9392,612,1.9742
0.9436,589,1.9000
0.9478,590,1.9032
0.9521,602,1.9419
0.9564,596,1.9226
0.9607,571,1.8419
0.9649,549,1.7710
0.9691,561,1.8097
0.9734,568,1.8323
0.9776,551,1.7774
0.9819,530,1.7097
0.9862,527,1.7000
0.9904,545,1.7581
0.9947,553,1.7839
0.9990,535,1.7258
1.0032,519,1.6742
1.0075,529,1.7065
