time_s,adc_raw,voltage
0.0000,606,1.9548
0.0044,595,1.9194
0.0232,541,1.7452
0.0276,527,1.7000
0.0320,512,1.6516
0.0364,498,1.6065
0.0408,484,1.5613
0.0452,470,1.5161
0.0497,457,1.4742
0.0542,446,1.4387
0.0586,440,1.4194
0.0631,438,1.4129
0.0675,440,1.4194
0.0719,441,1.4226
0.0764,442,1.4258
0.0808,444,1.4323
0.0853,447,1.4419
0.0897,448,1.4452
0.0941,449,1.4484
0.0985,449,1.4484
0.1029,451,1.4548
0.1074,453,1.4613
0.1118,455,1.4677
0.1162,457,1.4742
0.1207,459,1.4806
0.1251,460,1.4839
0.1295,461,1.4871
0.1338,462,1.4903
0.1382,464,1.4968
0.1426,465,1.5000
0.1470,465,1.5000
0.1514,466,1.5032
0.1557,467,1.5065
0.1601,468,1.5097
0.1645,468,1.5097
0.1688,470,1.5161
0.1732,471,1.5194
0.1775,471,1.5194
0.1819,472,1.5226
0.1864,473,1.5258
0.1909,474,1.5290
0.1955,476,1.5355
0.2004,477,1.5387
0.2053,479,1.5452
0.2100,479,1.5452
0.2144,481,1.5516
0.2188,482,1.5548
0.2232,483,1.5581
0.2276,484,1.5613
0.2321,484,1.5613
0.2367,485,1.5645
0.2414,486,1.5677
0.2460,486,1.5677
0.2508,487,1.5710
0.2557,489,1.5774
0.2613,488,1.5742
0.2660,488,1.5742
0.2708,489,1.5774
0.2754,491,1.5839
0.2797,492,1.5871
0.2841,494,1.5935
0.2885,494,1.5935
0.2928,498,1.6065
0.2973,505,1.6290
0.3023,518,1.6710
0.3067,534,1.7226
0.3112,548,1.7677
0.3155,561,1.8097
0.3199,574,1.8516
0.3242,583,1.8806
0.3285,587,1.8935
0.3329,590,1.9032
0.3373,586,1.8903
0.3417,581,1.8742
0.3460,571,1.8419
0.3504,560,1.8065
0.3548,545,1.7581
0.3591,532,1.7161
0.3634,518,1.6710
0.3684,502,1.6194
0.3728,489,1.5774
0.3772,485,1.5645
0.3816,485,1.5645
0.3863,485,1.5645
0.3906,486,1.5677
0.3950,487,1.5710
0.3993,489,1.5774
0.4037,489,1.5774
0.4080,492,1.5871
0.4123,493,1.5903
0.4167,492,1.5871
0.4210,492,1.5871
0.4260,493,1.5903
0.4303,494,1.5935
0.4350,494,1.5935
0.4393,495,1.5968
0.4437,496,1.6000
0.4480,493,1.5903
0.4524,477,1.5387
0.4567,447,1.4419
0.4609,418,1.3484
0.4651,423,1.3645
0.4692,486,1.5677
0.4734,605,1.9516
0.4776,765,2.4677
0.4818,940,3.0323
0.4859,1000,3.2258
0.4901,1001,3.2290
0.4943,999,3.2226
0.4985,954,3.0774
0.5026,761,2.4548
0.5068,560,1.8065
0.5110,437,1.4097
0.5151,386,1.2452
0.5193,380,1.2258
0.5235,400,1.2903
0.5278,429,1.3839
0.5320,447,1.4419
0.5431,454,1.4645
0.5474,456,1.4710
0.5517,458,1.4774
0.5560,458,1.4774
0.5603,460,1.4839
0.5645,462,1.4903
0.5688,463,1.4935
0.5731,464,1.4968
0.5773,465,1.5000
0.5815,465,1.5000
0.5856,467,1.5065
0.5898,468,1.5097
0.5939,468,1.5097
0.5981,468,1.5097
0.6023,469,1.5129
0.6064,472,1.5226
0.6106,473,1.5258
0.6148,474,1.5290
0.6189,475,1.5323
0.6231,475,1.5323
0.6273,477,1.5387
0.6314,478,1.5419
0.6356,478,1.5419
0.6397,479,1.5452
0.6439,480,1.5484
0.6480,485,1.5645
0.6522,493,1.5903
0.6564,505,1.6290
0.6605,518,1.6710
0.6647,533,1.7194
0.6688,544,1.7548
0.6730,557,1.7968
0.6772,569,1.8355
0.6814,582,1.8774
0.6855,595,1.9194
0.6897,604,1.9484
0.6939,613,1.9774
0.6980,621,2.0032
0.7022,628,2.0258
0.7064,635,2.0484
0.7105,639,2.0613
0.7147,642,2.0710
0.7189,644,2.0774
0.7230,646,2.0839
0.7272,646,2.0839
0.7314,642,2.0710
0.7355,635,2.0484
0.7397,630,2.0323
0.7439,622,2.0065
0.7480,615,1.9839
0.7522,603,1.9452
0.7564,593,1.9129
0.7605,580,1.8710
0.7647,567,1.8290
0.7689,554,1.7871
0.7730,540,1.7419
0.7772,528,1.7032
0.7814,514,1.6581
0.7856,499,1.6097
0.7897,488,1.5742
0.7939,477,1.5387
0.7981,463,1.4935
0.8022,451,1.4548
0.8064,442,1.4258
0.8106,440,1.4194
0.8147,439,1.4161
0.8189,440,1.4194
0.8231,443,1.4290
0.8272,443,1.4290
0.8314,445,1.4355
0.8356,446,1.4387
0.8397,449,1.4484
0.8439,450,1.4516
0.8480,452,1.4581
0.8522,453,1.4613
0.8564,454,1.4645
0.8605,454,1.4645
0.8647,456,1.4710
0.8688,458,1.4774
0.8730,459,1.4806
0.8772,460,1.4839
0.8813,461,1.4871
0.8855,462,1.4903
0.8897,463,1.4935
0.8938,463,1.4935
0.8980,465,1.5000
0.9021,466,1.5032
0.9063,468,1.5097
0.9104,468,1.5097
0.9146,469,1.5129
0.9188,470,1.5161
0.9229,471,1.5194
0.9271,472,1.5226
0.9313,474,1.5290
0.9355,475,1.5323
0.9396,475,1.5323
0.9438,475,1.5323
0.9479,477,1.5387
0.9521,478,1.5419
0.9563,479,1.5452
0.9604,480,1.5484
0.9646,482,1.5548
0.9688,482,1.5548
0.9729,482,1.5548
0.9771,484,1.5613
0.9813,484,1.5613
0.9854,487,1.5710
0.9896,487,1.5710
0.9938,487,1.5710
0.9979,486,1.5677
1.0021,487,1.5710
1.0063,488,1.5742
1.0104,489,1.5774
1.0146,489,1.5774
1.0189,490,1.5806
1.0231,492,1.5871
1.0273,492,1.5871
1.0315,490,1.5806
1.0356,491,1.5839
1.0398,493,1.5903
1.0440,497,1.6032
1.0481,507,1.6355
1.0523,520,1.6774
1.0565,532,1.7161
1.0606,547,1.7645
