time_s,adc_raw,voltage
0.0000,511,1.6484
0.0043,510,1.6452
0.0180,511,1.6484
0.0224,510,1.6452
0.0268,509,1.6419
0.0312,510,1.6452
0.0356,513,1.6548
0.0401,512,1.6516
0.0445,510,1.6452
0.0488,512,1.6516
0.0532,514,1.6581
0.0576,514,1.6581
0.0620,514,1.6581
0.0664,514,1.6581
0.0708,513,1.6548
0.0751,515,1.6613
0.0795,515,1.6613
0.0839,515,1.6613
0.0882,516,1.6645
0.0925,516,1.6645
0.0967,517,1.6677
0.1009,516,1.6645
0.1051,515,1.6613
0.1093,516,1.6645
0.1135,518,1.6710
0.1177,518,1.6710
0.1218,519,1.6742
0.1260,518,1.6710
0.1303,518,1.6710
0.1345,517,1.6677
0.1386,518,1.6710
0.1429,519,1.6742
0.1471,518,1.6710
0.1514,517,1.6677
0.1559,519,1.6742
0.1604,517,1.6677
0.1647,518,1.6710
0.1689,520,1.6774
0.1733,520,1.6774
0.1780,519,1.6742
0.1824,520,1.6774
0.1870,520,1.6774
0.1915,522,1.6839
0.1960,521,1.6806
0.2006,521,1.6806
0.2055,521,1.6806
0.2101,521,1.6806
0.2149,522,1.6839
0.2196,521,1.6806
0.2240,521,1.6806
0.2283,522,1.6839
0.2326,523,1.6871
0.2370,523,1.6871
0.2413,524,1.6903
0.2456,522,1.6839
0.2499,522,1.6839
0.2541,522,1.6839
0.2584,522,1.6839
0.2626,521,1.6806
0.2668,521,1.6806
0.2710,522,1.6839
0.2753,523,1.6871
0.2795,521,1.6806
0.2836,522,1.6839
0.2878,522,1.6839
0.2920,523,1.6871
0.2963,522,1.6839
0.3004,521,1.6806
0.3046,522,1.6839
0.3088,524,1.6903
0.3130,524,1.6903
0.3172,524,1.6903
0.3214,523,1.6871
0.3255,522,1.6839
0.3297,524,1.6903
0.3339,522,1.6839
0.3381,523,1.6871
0.3422,521,1.6806
0.3464,522,1.6839
0.3506,520,1.6774
0.3548,522,1.6839
0.3590,520,1.6774
0.3631,522,1.6839
0.3673,522,1.6839
0.3715,522,1.6839
0.3757,522,1.6839
0.3799,522,1.6839
0.3840,523,1.6871
0.3882,522,1.6839
0.3924,524,1.6903
0.3966,525,1.6935
0.4008,524,1.6903
0.4049,524,1.6903
0.4091,524,1.6903
0.4133,522,1.6839
0.4175,524,1.6903
0.4217,524,1.6903
0.4258,523,1.6871
0.4300,523,1.6871
0.4342,522,1.6839
0.4384,523,1.6871
0.4426,522,1.6839
0.4467,522,1.6839
0.4509,523,1.6871
0.4551,522,1.6839
0.4593,523,1.6871
0.4635,523,1.6871
0.4676,523,1.6871
0.4718,524,1.6903
0.4760,524,1.6903
0.4802,524,1.6903
0.4845,522,1.6839
0.4888,524,1.6903
0.4930,524,1.6903
0.4973,524,1.6903
0.5015,524,1.6903
0.5057,523,1.6871
0.5099,522,1.6839
0.5141,523,1.6871
0.5182,523,1.6871
0.5224,524,1.6903
0.5266,524,1.6903
0.5308,523,1.6871
0.5349,523,1.6871
0.5391,524,1.6903
0.5433,525,1.6935
0.5475,526,1.6968
0.5517,533,1.7194
0.5559,546,1.7613
0.5600,559,1.8032
0.5642,572,1.8452
0.5684,584,1.8839
0.5726,596,1.9226
0.5767,604,1.9484
0.5809,609,1.9645
0.5851,612,1.9742
0.5893,612,1.9742
