time_s,adc_raw,voltage
0.0000,512,1.6516
0.0044,512,1.6516
0.0088,514,1.6581
0.0134,515,1.6613
0.0178,516,1.6645
0.0223,514,1.6581
0.0268,515,1.6613
0.0312,515,1.6613
0.0357,514,1.6581
0.0401,515,1.6613
0.0447,516,1.6645
0.0497,516,1.6645
0.0624,517,1.6677
0.0671,516,1.6645
0.0716,517,1.6677
0.0765,517,1.6677
0.0810,517,1.6677
0.0855,517,1.6677
0.0900,517,1.6677
0.0944,515,1.6613
0.0994,515,1.6613
0.1038,517,1.6677
0.1083,516,1.6645
0.1128,516,1.6645
0.1173,518,1.6710
0.1218,518,1.6710
0.1264,517,1.6677
0.1309,517,1.6677
0.1353,517,1.6677
0.1397,516,1.6645
0.1442,519,1.6742
0.1487,518,1.6710
0.1532,518,1.6710
0.1576,519,1.6742
0.1627,518,1.6710
0.1671,519,1.6742
0.1715,519,1.6742
0.1759,520,1.6774
0.1803,520,1.6774
0.1847,519,1.6742
0.1891,519,1.6742
0.1936,518,1.6710
0.1980,519,1.6742
0.2031,519,1.6742
0.2076,520,1.6774
0.2122,521,1.6806
0.2170,520,1.6774
0.2222,520,1.6774
0.2271,521,1.6806
0.2317,520,1.6774
0.2362,522,1.6839
0.2409,521,1.6806
0.2471,522,1.6839
0.2519,520,1.6774
0.2568,520,1.6774
0.2617,521,1.6806
0.2665,521,1.6806
0.2720,521,1.6806
0.2765,520,1.6774
0.2809,521,1.6806
0.2854,520,1.6774
0.2899,519,1.6742
0.2943,519,1.6742
0.2987,520,1.6774
0.3030,520,1.6774
0.3073,520,1.6774
0.3115,521,1.6806
0.3157,521,1.6806
0.3199,521,1.6806
0.3241,522,1.6839
0.3283,521,1.6806
0.3325,521,1.6806
0.3367,523,1.6871
0.3409,522,1.6839
0.3450,521,1.6806
0.3496,521,1.6806
0.3538,521,1.6806
0.3579,523,1.6871
0.3621,524,1.6903
0.3663,523,1.6871
0.3705,523,1.6871
0.3748,523,1.6871
0.3790,523,1.6871
0.3832,523,1.6871
0.3874,523,1.6871
0.3916,523,1.6871
0.4034,522,1.6839
0.4077,523,1.6871
0.4122,522,1.6839
0.4166,523,1.6871
0.4209,523,1.6871
0.4253,524,1.6903
0.4296,523,1.6871
0.4340,523,1.6871
0.4383,523,1.6871
0.4427,523,1.6871
0.4470,523,1.6871
0.4513,523,1.6871
0.4557,523,1.6871
0.4600,524,1.6903
0.4642,524,1.6903
0.4685,523,1.6871
0.4728,523,1.6871
0.4771,522,1.6839
0.4813,522,1.6839
0.4856,523,1.6871
0.4898,523,1.6871
0.4940,523,1.6871
0.4981,524,1.6903
0.5023,523,1.6871
0.5064,523,1.6871
0.5106,522,1.6839
0.5148,522,1.6839
0.5189,522,1.6839
0.5231,524,1.6903
0.5273,522,1.6839
0.5314,521,1.6806
0.5356,522,1.6839
0.5398,523,1.6871
0.5439,523,1.6871
0.5481,522,1.6839
0.5522,522,1.6839
0.5564,522,1.6839
0.5606,522,1.6839
0.5647,523,1.6871
0.5689,527,1.7000
0.5730,535,1.7258
0.5772,542,1.7484
0.5814,549,1.7710
0.5855,555,1.7903
0.5897,559,1.8032
0.5939,562,1.8129
0.5980,565,1.8226
0.6022,568,1.8323
0.6064,566,1.8258
0.6105,562,1.8129
0.6147,559,1.8032
0.6188,553,1.7839
0.6230,545,1.7581
0.6272,538,1.7355
0.6313,531,1.7129
0.6355,525,1.6935
0.6396,517,1.6677
0.6438,512,1.6516
0.6480,511,1.6484
0.6521,511,1.6484
0.6563,510,1.6452
0.6604,512,1.6516
0.6646,512,1.6516
0.6688,513,1.6548
0.6729,512,1.6516
0.6771,512,1.6516
0.6812,512,1.6516
0.6854,512,1.6516
0.6896,512,1.6516
0.6937,512,1.6516
0.6979,513,1.6548
0.7021,514,1.6581
0.7063,515,1.6613
0.7105,514,1.6581
0.7147,514,1.6581
0.7189,514,1.6581
0.7231,509,1.6419
0.7274,495,1.5968
0.7316,478,1.5419
0.7359,473,1.5258
0.7401,497,1.6032
0.7444,550,1.7742
0.7486,630,2.0323
0.7529,718,2.3161
0.7571,796,2.5677
0.7613,825,2.6613
0.7656,795,2.5645
0.7698,721,2.3258
0.7741,627,2.0226
0.7783,541,1.7452
0.7826,485,1.5645
0.7868,459,1.4806
0.7910,454,1.4645
0.7953,464,1.4968
0.7995,477,1.5387
0.8038,486,1.5677
0.8081,490,1.5806
0.8124,491,1.5839
0.8167,491,1.5839
0.8210,492,1.5871
0.8254,492,1.5871
0.8297,492,1.5871
0.8340,492,1.5871
0.8384,493,1.5903
0.8427,494,1.5935
0.8470,495,1.5968
0.8514,495,1.5968
0.8557,495,1.5968
0.8600,497,1.6032
0.8644,497,1.6032
0.8687,497,1.6032
0.8730,496,1.6000
0.8774,497,1.6032
0.8817,498,1.6065
0.8860,498,1.6065
0.8904,498,1.6065
0.8947,497,1.6032
0.8991,499,1.6097
0.9034,500,1.6129
0.9077,500,1.6129
0.9121,500,1.6129
0.9165,501,1.6161
0.9208,502,1.6194
0.9251,502,1.6194
0.9294,503,1.6226
0.9336,503,1.6226
0.9380,503,1.6226
0.9423,503,1.6226
0.9465,503,1.6226
0.9508,502,1.6194
0.9551,503,1.6226
0.9594,505,1.6290
0.9637,508,1.6387
0.9680,515,1.6613
0.9723,522,1.6839
0.9782,525,1.6935
0.9826,537,1.7323
0.9869,543,1.7516
0.9912,550,1.7742
0.9955,557,1.7968
0.9998,562,1.8129
1.0041,566,1.8258
1.0084,571,1.8419
1.0127,575,1.8548
1.0170,574,1.8516
1.0214,573,1.8484
1.0257,574,1.8516
1.0300,577,1.8613
1.0343,580,1.8710
1.0386,580,1.8710
1.0429,580,1.8710
1.0472,580,1.8710
1.0515,579,1.8677
1.0558,576,1.8581
1.0601,574,1.8516
1.0644,570,1.8387
1.0687,565,1.8226
1.0730,559,1.8032
1.0773,554,1.7871
1.0816,549,1.7710
1.0859,543,1.7516
1.0901,535,1.7258
1.0944,531,1.7129
1.0987,523,1.6871
1.1030,516,1.6645
1.1073,508,1.6387
1.1116,501,1.6161
1.1160,495,1.5968
1.1203,489,1.5774
1.1247,483,1.5581
1.1290,479,1.5452
1.1333,477,1.5387
1.1377,477,1.5387
1.1420,479,1.5452
1.1464,481,1.5516
1.1507,481,1.5516
1.1550,483,1.5581
1.1593,483,1.5581
1.1637,483,1.5581
1.1680,483,1.5581
1.1723,483,1.5581
1.1766,484,1.5613
1.1810,484,1.5613
1.1853,485,1.5645
1.1896,485,1.5645
1.1940,486,1.5677
1.1983,486,1.5677
1.2026,487,1.5710
1.2070,488,1.5742
1.2113,488,1.5742
1.2156,488,1.5742
1.2199,489,1.5774
1.2244,491,1.5839
1.2287,491,1.5839
1.2330,492,1.5871
1.2373,492,1.5871
1.2416,493,1.5903
1.2459,492,1.5871
1.2502,493,1.5903
1.2545,494,1.5935
1.2588,495,1.5968
1.2630,495,1.5968
1.2674,495,1.5968
1.2717,497,1.6032
1.2761,497,1.6032
1.2826,497,1.6032
1.2870,497,1.6032
1.2913,497,1.6032
1.2956,498,1.6065
1.2999,498,1.6065
1.3042,499,1.6097
1.3085,499,1.6097
1.3127,499,1.6097
1.3170,500,1.6129
1.3213,503,1.6226
1.3256,500,1.6129
1.3300,501,1.6161
1.3343,501,1.6161
1.3386,502,1.6194
1.3429,501,1.6161
1.3472,500,1.6129
1.3515,501,1.6161
1.3558,500,1.6129
1.3601,502,1.6194
1.3644,504,1.6258
1.3687,505,1.6290
1.3730,505,1.6290
1.3773,505,1.6290
1.3816,505,1.6290
1.3858,506,1.6323
1.3901,505,1.6290
1.3944,505,1.6290
1.3987,506,1.6323
1.4030,508,1.6387
1.4073,508,1.6387
1.4116,508,1.6387
1.4159,509,1.6419
1.4202,509,1.6419
1.4246,508,1.6387
