time_s,adc_raw,voltage
0.0000,614,1.9806
0.0044,621,2.0032
0.0087,627,2.0226
0.0130,628,2.0258
0.0173,631,2.0355
0.0216,630,2.0323
0.0259,628,2.0258
0.0304,623,2.0097
0.0347,617,1.9903
0.0391,610,1.9677
0.0434,600,1.9355
0.0478,590,1.9032
0.0522,581,1.8742
0.0566,568,1.8323
0.0611,556,1.7935
0.0654,543,1.7516
0.0698,529,1.7065
0.0742,514,1.6581
0.0785,500,1.6129
0.0829,487,1.5710
0.0871,473,1.5258
0.0914,460,1.4839
0.0955,450,1.4516
0.0997,438,1.4129
0.1040,432,1.3935
0.1082,430,1.3871
0.1123,429,1.3839
0.1165,433,1.3968
0.1207,436,1.4065
0.1249,437,1.4097
0.1291,439,1.4161
0.1333,440,1.4194
0.1375,441,1.4226
0.1417,443,1.4290
0.1460,445,1.4355
0.1502,446,1.4387
0.1543,446,1.4387
0.1587,446,1.4387
0.1632,450,1.4516
0.1677,461,1.4871
0.1723,476,1.5355
0.1768,493,1.5903
0.1813,509,1.6419
0.1858,523,1.6871
0.1904,535,1.7258
0.1951,545,1.7581
0.1998,549,1.7710
0.2045,550,1.7742
0.2092,548,1.7677
0.2136,540,1.7419
0.2180,531,1.7129
0.2223,518,1.6710
0.2266,506,1.6323
0.2309,491,1.5839
0.2351,477,1.5387
0.2393,464,1.4968
0.2435,455,1.4677
0.2477,452,1.4581
0.2519,452,1.4581
0.2560,455,1.4677
0.2602,456,1.4710
0.2644,460,1.4839
0.2686,461,1.4871
0.2728,461,1.4871
0.2769,462,1.4903
0.2811,463,1.4935
0.2853,464,1.4968
0.2895,465,1.5000
0.2938,460,1.4839
0.2981,449,1.4484
0.3023,421,1.3581
0.3065,391,1.2613
0.3108,392,1.2645
0.3150,454,1.4645
0.3192,578,1.8645
0.3235,742,2.3935
0.3277,928,2.9935
0.3319,1000,3.2258
0.3362,1001,3.2290
0.3404,998,3.2194
0.3446,923,2.9774
0.3489,718,2.3161
0.3531,519,1.6742
0.3573,405,1.3065
0.3615,362,1.1677
0.3657,363,1.1710
0.3700,387,1.2484
0.3742,415,1.3387
0.3784,432,1.3935
0.3826,438,1.4129
0.3869,440,1.4194
0.3911,440,1.4194
0.3954,440,1.4194
0.3997,443,1.4290
0.4040,445,1.4355
0.4083,445,1.4355
0.4127,448,1.4452
0.4170,449,1.4484
0.4213,451,1.4548
0.4256,453,1.4613
0.4300,453,1.4613
0.4343,455,1.4677
0.4387,456,1.4710
0.4430,459,1.4806
0.4473,467,1.5065
0.4517,481,1.5516
0.4560,495,1.5968
0.4603,507,1.6355
0.4646,521,1.6806
0.4690,534,1.7226
0.4733,548,1.7677
0.4777,562,1.8129
0.4821,575,1.8548
0.4865,587,1.8935
0.4910,598,1.9290
0.4953,608,1.9613
0.4997,616,1.9871
0.5040,621,2.0032
0.5083,624,2.0129
0.5126,629,2.0290
0.5169,629,2.0290
0.5212,630,2.0323
0.5255,629,2.0290
0.5297,626,2.0194
0.5341,618,1.9935
0.5383,610,1.9677
0.5427,602,1.9419
0.5469,593,1.9129
0.5512,583,1.8806
0.5555,570,1.8387
0.5598,557,1.7968
0.5641,546,1.7613
0.5684,532,1.7161
0.5728,518,1.6710
0.5771,504,1.6258
0.5814,491,1.5839
0.5857,478,1.5419
0.5900,464,1.4968
0.5943,451,1.4548
0.5986,439,1.4161
0.6029,431,1.3903
0.6072,429,1.3839
0.6115,429,1.3839
0.6158,432,1.3935
0.6201,436,1.4065
0.6244,438,1.4129
0.6286,439,1.4161
0.6329,440,1.4194
0.6373,442,1.4258
0.6416,443,1.4290
0.6458,444,1.4323
0.6501,445,1.4355
0.6545,446,1.4387
0.6588,447,1.4419
0.6631,450,1.4516
0.6674,450,1.4516
0.6716,457,1.4742
0.6760,467,1.5065
0.6802,482,1.5548
0.6845,498,1.6065
0.6888,512,1.6516
0.6931,524,1.6903
0.6974,537,1.7323
0.7018,546,1.7613
0.7061,550,1.7742
0.7104,552,1.7806
0.7146,550,1.7742
0.7190,546,1.7613
0.7232,538,1.7355
0.7275,527,1.7000
0.7318,514,1.6581
0.7361,500,1.6129
0.7404,486,1.5677
0.7447,471,1.5194
0.7490,459,1.4806
0.7533,454,1.4645
0.7576,455,1.4677
0.7619,456,1.4710
0.7662,458,1.4774
0.7705,458,1.4774
0.7748,459,1.4806
0.7791,461,1.4871
0.7834,462,1.4903
0.7877,464,1.4968
0.7920,464,1.4968
0.7963,465,1.5000
0.8006,464,1.4968
0.8049,451,1.4548
0.8092,422,1.3613
0.8135,391,1.2613
0.8179,392,1.2645
0.8222,459,1.4806
0.8265,586,1.8903
0.8307,754,2.4323
0.8350,942,3.0387
0.8393,1001,3.2290
0.8437,1001,3.2290
0.8480,996,3.2129
0.8523,899,2.9000
0.8566,680,2.1935
0.8609,492,1.5871
0.8652,394,1.2710
0.8695,361,1.1645
0.8738,368,1.1871
0.8781,395,1.2742
0.8824,423,1.3645
0.8867,437,1.4097
0.8910,439,1.4161
0.8954,440,1.4194
0.8997,442,1.4258
0.9040,443,1.4290
0.9083,444,1.4323
0.9126,445,1.4355
0.9169,447,1.4419
0.9212,448,1.4452
0.9255,450,1.4516
0.9298,450,1.4516
0.9341,451,1.4548
0.9384,453,1.4613
0.9428,456,1.4710
0.9471,457,1.4742
0.9514,461,1.4871
0.9556,471,1.5194
0.9599,484,1.5613
0.9643,499,1.6097
0.9686,513,1.6548
0.9729,526,1.6968
0.9774,540,1.7419
0.9817,554,1.7871
0.9860,566,1.8258
0.9903,579,1.8677
0.9946,588,1.8968
0.9990,600,1.9355
1.0033,608,1.9613
1.0076,616,1.9871
1.0119,622,2.0065
1.0162,627,2.0226
1.0205,630,2.0323
1.0249,632,2.0387
1.0291,632,2.0387
1.0334,628,2.0258
1.0377,624,2.0129
1.0420,617,1.9903
1.0464,611,1.9710
1.0507,603,1.9452
1.0549,593,1.9129
1.0597,579,1.8677
1.0640,566,1.8258
1.0683,553,1.7839
1.0726,540,1.7419
1.0769,525,1.6935
1.0814,512,1.6516
1.0858,498,1.6065
1.0902,484,1.5613
1.0946,470,1.5161
1.0989,459,1.4806
1.1032,447,1.4419
1.1076,436,1.4065
1.1118,430,1.3871
1.1161,430,1.3871
1.1204,432,1.3935
1.1248,435,1.4032
1.1291,434,1.4000
1.1334,436,1.4065
1.1377,438,1.4129
1.1422,441,1.4226
1.1465,443,1.4290
1.1508,445,1.4355
1.1551,446,1.4387
1.1594,447,1.4419
1.1637,448,1.4452
1.1681,449,1.4484
1.1724,455,1.4677
1.1766,467,1.5065
1.1809,482,1.5548
1.1852,498,1.6065
1.1896,513,1.6548
1.1944,528,1.7032
1.1987,538,1.7355
1.2030,547,1.7645
1.2079,552,1.7806
1.2122,552,1.7806
1.2165,548,1.7677
1.2208,541,1.7452
1.2251,530,1.7097
1.2293,519,1.6742
1.2336,505,1.6290
1.2379,491,1.5839
1.2422,478,1.5419
1.2464,465,1.5000
1.2507,456,1.4710
1.2550,453,1.4613
1.2592,453,1.4613
1.2635,455,1.4677
1.2678,457,1.4742
1.2721,459,1.4806
1.2763,460,1.4839
1.2806,461,1.4871
1.2849,462,1.4903
1.2891,464,1.4968
1.2934,464,1.4968
1.2977,465,1.5000
1.3019,461,1.4871
1.3062,444,1.4323
1.3104,412,1.3290
1.3148,385,1.2419
1.3190,404,1.3032
1.3233,487,1.5710
1.3276,629,2.0290
1.3319,805,2.5968
1.3362,984,3.1742
1.3405,1001,3.2290
1.3449,1000,3.2258
1.3491,990,3.1935
1.3534,840,2.7097
1.3577,615,1.9839
1.3621,453,1.4613
1.3664,376,1.2129
1.3707,357,1.1516
1.3750,372,1.2000
1.3795,403,1.3000
1.3841,427,1.3774
1.3886,436,1.4065
1.3931,439,1.4161
1.3980,440,1.4194
1.4023,441,1.4226
1.4065,443,1.4290
1.4108,445,1.4355
1.4152,446,1.4387
1.4195,446,1.4387
1.4238,448,1.4452
1.4280,450,1.4516
1.4323,452,1.4581
1.4366,453,1.4613
1.4409,454,1.4645
1.4451,455,1.4677
1.4494,457,1.4742
1.4536,465,1.5000
1.4580,478,1.5419
1.4622,491,1.5839
1.4665,506,1.6323
1.4708,519,1.6742
1.4750,532,1.7161
1.4793,547,1.7645
1.4836,561,1.8097
1.4879,573,1.8484
1.4921,584,1.8839
1.4964,593,1.9129
1.5006,603,1.9452
1.5049,613,1.9774
1.5092,619,1.9968
1.5135,624,2.0129
1.5179,628,2.0258
1.5222,631,2.0355
1.5265,630,2.0323
1.5308,629,2.0290
