time_s,adc_raw,voltage
0.0000,493,1.5903
0.0189,496,1.6000
0.0235,496,1.6000
0.0338,502,1.6194
0.0381,510,1.6452
0.0424,521,1.6806
0.0468,531,1.7129
0.0573,555,1.7903
0.0617,561,1.8097
0.0660,567,1.8290
0.0704,569,1.8355
0.0747,567,1.8290
0.0789,564,1.8194
0.0831,558,1.8000
0.0874,548,1.7677
0.0916,540,1.7419
0.0957,530,1.7097
0.0999,519,1.6742
0.1041,507,1.6355
0.1083,498,1.6065
0.1124,495,1.5968
0.1166,493,1.5903
0.1208,491,1.5839
0.1250,491,1.5839
0.1291,492,1.5871
0.1333,492,1.5871
0.1375,494,1.5935
0.1417,494,1.5935
0.1459,493,1.5903
0.1501,495,1.5968
0.1543,495,1.5968
0.1672,496,1.6000
0.1718,498,1.6065
0.1765,499,1.6097
0.1809,499,1.6097
0.1854,497,1.6032
0.1899,487,1.5710
0.1946,463,1.4935
0.1992,440,1.4194
0.2039,447,1.4419
0.2085,509,1.6419
0.2128,614,1.9806
0.2172,742,2.3935
0.2215,876,2.8258
0.2258,965,3.1129
0.2301,955,3.0806
0.2343,867,2.7968
0.2385,736,2.3742
0.2427,598,1.9290
0.2468,491,1.5839
0.2510,434,1.4000
0.2552,415,1.3387
0.2593,419,1.3516
0.2635,438,1.4129
0.2677,455,1.4677
0.2718,465,1.5000
0.2760,468,1.5097
0.2801,470,1.5161
0.2843,471,1.5194
0.2885,472,1.5226
0.2926,472,1.5226
0.2968,472,1.5226
0.3010,474,1.5290
0.3051,476,1.5355
0.3093,476,1.5355
0.3136,475,1.5323
0.3178,476,1.5355
0.3220,477,1.5387
0.3262,478,1.5419
0.3304,478,1.5419
0.3345,478,1.5419
0.3387,480,1.5484
0.3429,481,1.5516
0.3470,482,1.5548
0.3512,483,1.5581
0.3554,484,1.5613
0.3596,484,1.5613
0.3637,485,1.5645
0.3679,485,1.5645
0.3721,486,1.5677
0.3762,487,1.5710
0.3804,488,1.5742
0.3846,488,1.5742
0.3887,493,1.5903
0.3929,501,1.6161
0.3971,511,1.6484
0.4012,521,1.6806
0.4054,531,1.7129
0.4095,542,1.7484
0.4137,551,1.7774
0.4179,560,1.8065
0.4221,569,1.8355
0.4262,577,1.8613
0.4304,584,1.8839
0.4345,591,1.9065
0.4387,597,1.9258
0.4429,603,1.9452
0.4470,607,1.9581
0.4513,609,1.9645
0.4556,609,1.9645
0.4599,611,1.9710
0.4640,610,1.9677
0.4682,608,1.9613
0.4724,605,1.9516
0.4766,600,1.9355
0.4807,594,1.9161
0.4849,588,1.8968
0.4891,581,1.8742
0.4932,571,1.8419
0.4974,563,1.8161
0.5016,555,1.7903
0.5058,546,1.7613
0.5099,535,1.7258
0.5141,525,1.6935
0.5183,515,1.6613
0.5224,504,1.6258
0.5266,495,1.5968
0.5307,485,1.5645
0.5349,477,1.5387
0.5391,468,1.5097
0.5432,460,1.4839
0.5474,456,1.4710
0.5516,455,1.4677
0.5557,456,1.4710
0.5599,457,1.4742
0.5641,458,1.4774
0.5682,460,1.4839
0.5724,462,1.4903
0.5766,462,1.4903
0.5807,464,1.4968
0.5849,465,1.5000
0.5891,467,1.5065
0.5933,466,1.5032
0.5975,468,1.5097
0.6016,468,1.5097
0.6058,469,1.5129
0.6099,469,1.5129
0.6141,471,1.5194
0.6183,472,1.5226
0.6225,473,1.5258
0.6266,474,1.5290
0.6308,475,1.5323
0.6350,476,1.5355
0.6391,476,1.5355
0.6433,476,1.5355
0.6475,478,1.5419
0.6516,479,1.5452
0.6558,480,1.5484
0.6599,481,1.5516
0.6641,482,1.5548
0.6683,483,1.5581
0.6724,484,1.5613
0.6766,485,1.5645
0.6808,486,1.5677
0.6850,487,1.5710
0.6891,487,1.5710
0.6933,487,1.5710
0.6974,487,1.5710
0.7016,488,1.5742
0.7058,490,1.5806
0.7099,489,1.5774
0.7141,490,1.5806
0.7183,490,1.5806
0.7224,491,1.5839
0.7266,491,1.5839
0.7307,492,1.5871
0.7349,495,1.5968
0.7391,494,1.5935
0.7432,495,1.5968
0.7474,496,1.6000
0.7516,497,1.6032
0.7557,496,1.6000
0.7599,497,1.6032
0.7640,498,1.6065
0.7682,498,1.6065
0.7724,499,1.6097
0.7765,497,1.6032
0.7807,498,1.6065
0.7848,504,1.6258
0.7890,512,1.6516
0.7932,523,1.6871
0.7973,533,1.7194
0.8015,543,1.7516
0.8057,552,1.7806
0.8098,560,1.8065
0.8140,566,1.8258
0.8182,568,1.8323
0.8223,569,1.8355
0.8265,566,1.8258
0.8306,561,1.8097
0.8348,555,1.7903
0.8390,547,1.7645
0.8431,537,1.7323
0.8473,527,1.7000
0.8515,515,1.6613
0.8556,505,1.6290
0.8598,497,1.6032
0.8640,491,1.5839
0.8681,491,1.5839
0.8723,490,1.5806
0.8764,491,1.5839
0.8806,492,1.5871
0.8848,493,1.5903
0.8889,494,1.5935
0.8931,493,1.5903
0.8973,493,1.5903
0.9014,494,1.5935
0.9056,495,1.5968
0.9097,496,1.6000
0.9139,497,1.6032
0.9181,496,1.6000
0.9222,498,1.6065
0.9264,497,1.6032
0.9306,498,1.6065
0.9347,496,1.6000
0.9389,490,1.5806
0.9431,472,1.5226
0.9472,448,1.4452
0.9514,435,1.4032
0.9556,461,1.4871
0.9597,532,1.7161
0.9639,640,2.0645
0.9681,768,2.4774
0.9722,895,2.8871
0.9764,967,3.1194
0.9805,949,3.0613
0.9847,860,2.7742
0.9889,727,2.3452
0.9930,590,1.9032
0.9972,488,1.5742
1.0013,432,1.3935
1.0055,414,1.3355
1.0097,420,1.3548
1.0139,439,1.4161
1.0180,456,1.4710
1.0222,466,1.5032
1.0263,468,1.5097
1.0305,469,1.5129
1.0346,470,1.5161
1.0388,471,1.5194
1.0430,471,1.5194
1.0471,472,1.5226
1.0513,473,1.5258
1.0557,473,1.5258
1.0600,475,1.5323
1.0642,476,1.5355
1.0683,476,1.5355
1.0725,477,1.5387
1.0767,478,1.5419
1.0809,479,1.5452
1.0850,480,1.5484
1.0892,480,1.5484
1.0934,481,1.5516
1.0975,483,1.5581
1.1017,483,1.5581
1.1058,482,1.5548
1.1100,484,1.5613
1.1142,485,1.5645
1.1183,486,1.5677
1.1225,487,1.5710
1.1267,488,1.5742
1.1309,489,1.5774
1.1350,489,1.5774
1.1392,495,1.5968
1.1434,502,1.6194
1.1475,512,1.6516
1.1517,522,1.6839
1.1559,531,1.7129
1.1600,541,1.7452
1.1642,551,1.7774
1.1683,559,1.8032
1.1725,569,1.8355
1.1767,577,1.8613
1.1808,584,1.8839
1.1850,592,1.9097
1.1892,597,1.9258
1.1933,602,1.9419
1.1975,606,1.9548
1.2017,609,1.9645
1.2058,611,1.9710
1.2101,609,1.9645
1.2144,609,1.9645
1.2187,605,1.9516
1.2230,602,1.9419
1.2273,599,1.9323
1.2316,594,1.9161
1.2359,586,1.8903
1.2401,579,1.8677
1.2445,572,1.8452
1.2488,562,1.8129
1.2530,553,1.7839
1.2573,543,1.7516
1.2616,533,1.7194
1.2659,522,1.6839
1.2702,511,1.6484
1.2745,501,1.6161
1.2788,491,1.5839
1.2831,481,1.5516
1.2874,472,1.5226
1.2917,464,1.4968
1.2959,457,1.4742
1.3002,457,1.4742
1.3045,458,1.4774
1.3088,459,1.4806
1.3133,460,1.4839
1.3176,461,1.4871
1.3218,462,1.4903
1.3261,463,1.4935
1.3304,465,1.5000
1.3347,466,1.5032
1.3390,467,1.5065
1.3433,468,1.5097
1.3476,468,1.5097
1.3519,470,1.5161
1.3573,469,1.5129
1.3617,470,1.5161
1.3664,470,1.5161
1.3709,472,1.5226
1.3752,473,1.5258
1.3795,474,1.5290
1.3838,475,1.5323
1.3882,475,1.5323
1.3926,476,1.5355
1.3969,478,1.5419
1.4013,480,1.5484
1.4057,480,1.5484
1.4101,482,1.5548
1.4145,483,1.5581
1.4187,483,1.5581
1.4230,484,1.5613
1.4273,485,1.5645
1.4316,485,1.5645
1.4360,487,1.5710
1.4403,487,1.5710
1.4446,487,1.5710
1.4490,488,1.5742
1.4533,489,1.5774
1.4576,489,1.5774
1.4619,490,1.5806
1.4662,491,1.5839
1.4705,491,1.5839
1.4749,491,1.5839
1.4792,491,1.5839
1.4834,493,1.5903
1.4877,493,1.5903
1.4920,493,1.5903
1.4964,494,1.5935
1.5007,494,1.5935
1.5050,495,1.5968
1.5093,496,1.6000
1.5136,497,1.6032
1.5179,497,1.6032
1.5222,496,1.6000
1.5265,496,1.6000
1.5312,498,1.6065
1.5355,504,1.6258
1.5398,514,1.6581
1.5441,525,1.6935
1.5484,537,1.7323
1.5528,547,1.7645
1.5571,554,1.7871
1.5614,562,1.8129
1.5657,566,1.8258
1.5700,568,1.8323
1.5743,569,1.8355
1.5787,564,1.8194
1.5830,558,1.8000
1.5872,551,1.7774
1.5915,542,1.7484
1.5958,530,1.7097
1.6002,518,1.6710
1.6045,508,1.6387
1.6088,498,1.6065
1.6134,492,1.5871
1.6177,491,1.5839
1.6220,491,1.5839
1.6263,493,1.5903
1.6306,494,1.5935
1.6349,496,1.6000
1.6392,496,1.6000
1.6435,496,1.6000
1.6484,497,1.6032
1.6527,496,1.6000
1.6570,497,1.6032
1.6614,499,1.6097
1.6656,497,1.6032
1.6699,499,1.6097
1.6741,499,1.6097
1.6791,500,1.6129
1.6834,500,1.6129
1.6876,496,1.6000
1.6919,481,1.5516
1.6962,457,1.4742
1.7005,439,1.4161
1.7048,454,1.4645
1.7090,517,1.6677
1.7133,624,2.0129
1.7176,752,2.4258
1.7219,886,2.8581
1.7262,967,3.1194
1.7304,952,3.0710
1.7347,858,2.7677
1.7390,723,2.3323
1.7433,581,1.8742
1.7476,479,1.5452
1.7519,429,1.3839
1.7567,414,1.3355
1.7610,424,1.3677
1.7653,445,1.4355
1.7695,460,1.4839
1.7738,467,1.5065
1.7781,469,1.5129
1.7824,471,1.5194
1.7867,470,1.5161
1.7909,470,1.5161
1.7954,472,1.5226
1.7997,473,1.5258
1.8040,474,1.5290
1.8082,475,1.5323
1.8125,476,1.5355
1.8168,477,1.5387
1.8211,477,1.5387
1.8254,479,1.5452
1.8296,480,1.5484
1.8339,481,1.5516
1.8385,481,1.5516
1.8427,482,1.5548
1.8470,483,1.5581
1.8513,483,1.5581
1.8556,483,1.5581
1.8603,484,1.5613
1.8646,485,1.5645
1.8689,486,1.5677
1.8732,487,1.5710
1.8774,488,1.5742
1.8817,488,1.5742
1.8860,490,1.5806
1.8903,496,1.6000
1.8945,504,1.6258
1.8988,514,1.6581
1.9031,525,1.6935
1.9075,535,1.7258
1.9118,546,1.7613
1.9161,556,1.7935
1.9205,564,1.8194
1.9248,574,1.8516
1.9290,580,1.8710
1.9333,587,1.8935
1.9376,594,1.9161
1.9418,600,1.9355
1.9463,606,1.9548
1.9507,610,1.9677
1.9550,611,1.9710
1.9594,611,1.9710
1.9638,610,1.9677
1.9681,608,1.9613
1.9724,606,1.9548
1.9767,601,1.9387
1.9809,595,1.9194
1.9852,589,1.9000
1.9895,580,1.8710
1.9937,571,1.8419
1.9980,563,1.8161
2.0025,554,1.7871
2.0068,543,1.7516
2.0110,532,1.7161
2.0153,522,1.6839
2.0196,511,1.6484
2.0239,502,1.6194
2.0282,493,1.5903
2.0324,483,1.5581
2.0367,474,1.5290
2.0410,464,1.4968
2.0453,458,1.4774
2.0496,457,1.4742
2.0539,458,1.4774
2.0582,459,1.4806
2.0624,461,1.4871
2.0667,462,1.4903
2.0710,463,1.4935
2.0753,464,1.4968
2.0796,464,1.4968
2.0843,465,1.5000
2.0886,466,1.5032
2.0929,468,1.5097
2.0972,469,1.5129
2.1015,471,1.5194
2.1057,471,1.5194
2.1100,473,1.5258
2.1142,473,1.5258
2.1185,474,1.5290
2.1227,474,1.5290
2.1270,474,1.5290
2.1313,476,1.5355
2.1355,477,1.5387
2.1398,478,1.5419
2.1440,479,1.5452
2.1483,479,1.5452
2.1525,481,1.5516
2.1568,483,1.5581
2.1610,483,1.5581
2.1653,484,1.5613
2.1696,485,1.5645
2.1738,485,1.5645
2.1781,485,1.5645
2.1823,486,1.5677
2.1866,487,1.5710
2.1909,487,1.5710
2.1951,487,1.5710
2.1994,488,1.5742
2.2036,488,1.5742
2.2079,488,1.5742
2.2122,488,1.5742
2.2164,490,1.5806
2.2207,491,1.5839
2.2250,492,1.5871
2.2293,493,1.5903
2.2336,492,1.5871
2.2380,493,1.5903
2.2422,493,1.5903
2.2465,493,1.5903
2.2508,494,1.5935
2.2552,495,1.5968
2.2595,489,1.5774
2.2639,496,1.6000
2.2689,501,1.6161
2.2733,498,1.6065
2.2776,499,1.6097
2.2819,499,1.6097
2.2861,507,1.6355
2.2904,515,1.6613
2.2947,528,1.7032
2.2991,538,1.7355
2.3033,548,1.7677
2.3076,556,1.7935
2.3119,563,1.8161
