time_s,adc_raw,voltage
0.0000,566,1.8258
0.0043,557,1.7968
0.0087,549,1.7710
0.0130,537,1.7323
0.0173,528,1.7032
0.0215,518,1.6710
0.0258,507,1.6355
0.0304,496,1.6000
0.0348,486,1.5677
0.0392,475,1.5323
0.0436,467,1.5065
0.0480,459,1.4806
0.0523,453,1.4613
0.0567,452,1.4581
0.0611,454,1.4645
0.0655,455,1.4677
0.0699,456,1.4710
0.0742,458,1.4774
0.0786,459,1.4806
0.0830,460,1.4839
0.0873,460,1.4839
0.0916,461,1.4871
0.0958,461,1.4871
0.1000,463,1.4935
0.1041,464,1.4968
0.1084,465,1.5000
0.1126,469,1.5129
0.1168,476,1.5355
0.1210,488,1.5742
0.1251,500,1.6129
0.1293,511,1.6484
0.1336,521,1.6806
0.1378,531,1.7129
0.1419,537,1.7323
0.1461,541,1.7452
0.1503,543,1.7516
0.1546,543,1.7516
0.1588,539,1.7387
0.1631,533,1.7194
0.1677,525,1.6935
0.1722,516,1.6645
0.1768,505,1.6290
0.1814,492,1.5871
0.1861,481,1.5516
0.1906,472,1.5226
0.1950,469,1.5129
0.1996,470,1.5161
0.2043,472,1.5226
0.2089,472,1.5226
0.2136,476,1.5355
0.2181,476,1.5355
0.2225,477,1.5387
0.2268,476,1.5355
0.2311,477,1.5387
0.2354,478,1.5419
0.2397,478,1.5419
0.2439,473,1.5258
0.2481,458,1.4774
0.2523,436,1.4065
0.2564,419,1.3516
0.2606,435,1.4032
0.2649,499,1.6097
0.2691,604,1.9484
0.2732,733,2.3645
0.2774,867,2.7968
0.2816,954,3.0774
0.2858,950,3.0645
0.2900,862,2.7806
0.2942,733,2.3645
0.2984,589,1.9000
0.3026,480,1.5484
0.3068,423,1.3645
0.3111,403,1.3000
0.3153,409,1.3194
0.3195,429,1.3839
0.3238,447,1.4419
0.3280,457,1.4742
0.3322,460,1.4839
0.3363,460,1.4839
0.3405,460,1.4839
0.3448,460,1.4839
0.3490,461,1.4871
0.3532,462,1.4903
0.3574,463,1.4935
0.3616,465,1.5000
0.3658,466,1.5032
0.3700,466,1.5032
0.3742,468,1.5097
0.3783,470,1.5161
0.3825,471,1.5194
0.3867,473,1.5258
0.3909,474,1.5290
0.3951,479,1.5452
0.3992,487,1.5710
0.4034,498,1.6065
0.4076,508,1.6387
0.4118,520,1.6774
0.4160,528,1.7032
0.4201,538,1.7355
0.4243,548,1.7677
0.4285,558,1.8000
0.4327,568,1.8323
0.4369,575,1.8548
0.4410,583,1.8806
0.4452,588,1.8968
0.4494,594,1.9161
0.4536,599,1.9323
0.4578,600,1.9355
0.4620,602,1.9419
0.4662,603,1.9452
0.4703,602,1.9419
0.4745,600,1.9355
0.4787,598,1.9290
0.4829,594,1.9161
0.4871,589,1.9000
0.4914,583,1.8806
0.4957,575,1.8548
0.4999,567,1.8290
0.5041,558,1.8000
0.5083,548,1.7677
0.5125,538,1.7355
0.5167,529,1.7065
0.5209,518,1.6710
0.5250,509,1.6419
0.5292,499,1.6097
0.5334,489,1.5774
0.5376,478,1.5419
0.5418,470,1.5161
0.5459,463,1.4935
0.5502,456,1.4710
0.5543,453,1.4613
0.5585,453,1.4613
0.5627,454,1.4645
0.5669,456,1.4710
0.5711,457,1.4742
0.5752,458,1.4774
0.5794,460,1.4839
0.5836,460,1.4839
0.5878,462,1.4903
0.5920,462,1.4903
0.5961,464,1.4968
0.6003,465,1.5000
0.6045,465,1.5000
0.6087,466,1.5032
0.6129,470,1.5161
0.6170,478,1.5419
0.6212,488,1.5742
0.6254,499,1.6097
0.6296,510,1.6452
0.6337,521,1.6806
0.6379,531,1.7129
0.6421,539,1.7387
0.6463,543,1.7516
0.6505,545,1.7581
0.6547,545,1.7581
0.6589,540,1.7419
0.6630,535,1.7258
0.6672,526,1.6968
0.6714,518,1.6710
0.6756,507,1.6355
0.6797,496,1.6000
0.6839,485,1.5645
0.6881,476,1.5355
0.6923,470,1.5161
0.6965,469,1.5129
0.7006,469,1.5129
0.7048,469,1.5129
0.7090,471,1.5194
0.7132,473,1.5258
0.7174,474,1.5290
0.7216,476,1.5355
0.7258,476,1.5355
0.7300,476,1.5355
0.7342,477,1.5387
0.7383,478,1.5419
0.7425,475,1.5323
0.7467,465,1.5000
0.7509,443,1.4290
0.7551,421,1.3581
0.7593,424,1.3677
0.7635,472,1.5226
0.7676,565,1.8226
0.7718,687,2.2161
0.7760,823,2.6548
0.7802,933,3.0097
0.7843,963,3.1065
0.7885,903,2.9129
0.7927,782,2.5226
0.7969,640,2.0645
0.8011,515,1.6613
0.8052,438,1.4129
0.8094,406,1.3097
0.8136,400,1.2903
0.8178,406,1.3097
0.8220,421,1.3581
0.8261,441,1.4226
0.8303,455,1.4677
0.8345,461,1.4871
0.8387,462,1.4903
0.8429,463,1.4935
0.8470,464,1.4968
0.8513,464,1.4968
0.8554,465,1.5000
0.8596,467,1.5065
0.8638,467,1.5065
0.8680,468,1.5097
0.8722,467,1.5065
0.8763,469,1.5129
0.8805,469,1.5129
0.8847,470,1.5161
0.8889,473,1.5258
0.8931,473,1.5258
0.8972,476,1.5355
0.9014,482,1.5548
0.9056,492,1.5871
0.9098,502,1.6194
0.9140,513,1.6548
0.9181,523,1.6871
0.9223,533,1.7194
0.9265,543,1.7516
0.9307,553,1.7839
0.9348,562,1.8129
0.9391,571,1.8419
0.9433,577,1.8613
0.9476,584,1.8839
0.9520,591,1.9065
0.9563,597,1.9258
0.9606,600,1.9355
0.9650,603,1.9452
0.9693,603,1.9452
0.9737,602,1.9419
0.9780,602,1.9419
0.9823,601,1.9387
0.9866,597,1.9258
0.9910,591,1.9065
0.9953,585,1.8871
0.9997,578,1.8645
1.0040,570,1.8387
1.0083,562,1.8129
1.0126,552,1.7806
1.0170,541,1.7452
1.0213,531,1.7129
1.0256,522,1.6839
1.0300,511,1.6484
1.0343,500,1.6129
1.0386,490,1.5806
1.0431,480,1.5484
1.0474,470,1.5161
1.0517,460,1.4839
1.0561,454,1.4645
1.0603,453,1.4613
1.0646,455,1.4677
1.0689,456,1.4710
1.0732,456,1.4710
1.0776,457,1.4742
1.0819,458,1.4774
1.0862,460,1.4839
1.0906,461,1.4871
1.0950,461,1.4871
1.0994,463,1.4935
1.1037,464,1.4968
1.1080,465,1.5000
1.1123,466,1.5032
1.1166,469,1.5129
1.1209,475,1.5323
1.1257,489,1.5774
1.1300,501,1.6161
1.1343,511,1.6484
1.1387,521,1.6806
1.1430,531,1.7129
1.1473,539,1.7387
1.1516,544,1.7548
1.1559,546,1.7613
1.1602,543,1.7516
1.1645,540,1.7419
1.1688,534,1.7226
1.1731,526,1.6968
1.1774,516,1.6645
1.1817,507,1.6355
1.1860,497,1.6032
1.1903,484,1.5613
1.1946,474,1.5290
1.1989,469,1.5129
1.2032,471,1.5194
1.2075,472,1.5226
1.2118,474,1.5290
1.2161,475,1.5323
1.2204,477,1.5387
1.2247,478,1.5419
1.2289,478,1.5419
1.2332,479,1.5452
1.2376,479,1.5452
1.2419,479,1.5452
1.2461,478,1.5419
1.2505,470,1.5161
1.2548,450,1.4516
1.2591,426,1.3742
1.2635,422,1.3613
1.2678,464,1.4968
1.2722,553,1.7839
1.2765,676,2.1806
1.2808,818,2.6387
