time_s,adc_raw,voltage
0.0000,509,1.6419
0.0044,510,1.6452
0.0087,511,1.6484
0.0131,510,1.6452
0.0174,510,1.6452
0.0218,510,1.6452
0.0261,510,1.6452
0.0304,509,1.6419
0.0418,490,1.5806
0.0462,495,1.5968
0.0505,514,1.6581
0.0548,547,1.7645
0.0592,591,1.9065
0.0635,634,2.0452
0.0678,663,2.1387
0.0722,661,2.1323
0.0765,627,2.0226
0.0807,584,1.8839
0.0849,539,1.7387
0.0892,505,1.6290
0.0934,487,1.5710
0.0977,483,1.5581
0.1019,486,1.5677
0.1061,491,1.5839
0.1103,497,1.6032
0.1145,497,1.6032
0.1187,499,1.6097
0.1228,499,1.6097
0.1270,500,1.6129
0.1312,500,1.6129
0.1354,500,1.6129
0.1396,499,1.6097
0.1437,501,1.6161
0.1479,501,1.6161
0.1521,502,1.6194
0.1563,501,1.6161
0.1695,503,1.6226
0.1743,503,1.6226
0.1789,502,1.6194
0.1833,502,1.6194
0.1878,503,1.6226
0.1922,503,1.6226
0.1970,504,1.6258
0.2016,504,1.6258
0.2064,503,1.6226
0.2109,504,1.6258
0.2152,505,1.6290
0.2195,505,1.6290
0.2238,505,1.6290
0.2281,506,1.6323
0.2324,509,1.6419
0.2366,511,1.6484
0.2409,516,1.6645
0.2451,518,1.6710
0.2494,521,1.6806
0.2536,524,1.6903
0.2578,527,1.7000
0.2619,529,1.7065
0.2661,533,1.7194
0.2703,536,1.7290
0.2744,539,1.7387
0.2786,540,1.7419
0.2828,544,1.7548
0.2869,545,1.7581
0.2911,546,1.7613
0.2953,545,1.7581
0.2994,545,1.7581
0.3036,546,1.7613
0.3078,546,1.7613
0.3119,547,1.7645
0.3161,545,1.7581
0.3203,544,1.7548
0.3244,540,1.7419
0.3286,539,1.7387
0.3328,536,1.7290
0.3369,534,1.7226
0.3411,531,1.7129
0.3453,528,1.7032
0.3495,524,1.6903
0.3536,520,1.6774
0.3578,516,1.6645
0.3620,515,1.6613
0.3661,512,1.6516
0.3703,509,1.6419
0.3745,505,1.6290
0.3787,501,1.6161
0.3828,498,1.6065
0.3870,497,1.6032
0.3912,497,1.6032
0.3953,496,1.6000
0.3995,494,1.5935
0.4037,496,1.6000
0.4079,497,1.6032
0.4122,497,1.6032
0.4164,496,1.6000
0.4206,498,1.6065
0.4248,498,1.6065
0.4290,499,1.6097
0.4331,499,1.6097
0.4373,499,1.6097
0.4415,499,1.6097
0.4457,499,1.6097
0.4498,499,1.6097
0.4540,500,1.6129
0.4582,501,1.6161
0.4623,501,1.6161
0.4665,501,1.6161
0.4707,502,1.6194
0.4748,503,1.6226
0.4790,503,1.6226
0.4832,503,1.6226
0.4873,502,1.6194
0.4915,503,1.6226
0.4957,502,1.6194
0.4998,504,1.6258
0.5040,504,1.6258
0.5082,506,1.6323
0.5123,505,1.6290
0.5165,504,1.6258
0.5207,504,1.6258
0.5249,506,1.6323
0.5290,505,1.6290
0.5332,503,1.6226
0.5373,503,1.6226
0.5415,503,1.6226
0.5457,504,1.6258
0.5498,506,1.6323
0.5540,506,1.6323
0.5581,505,1.6290
0.5623,506,1.6323
0.5665,507,1.6355
0.5707,506,1.6323
0.5748,505,1.6290
0.5790,506,1.6323
0.5832,507,1.6355
0.5873,507,1.6355
0.5915,508,1.6387
0.5957,508,1.6387
0.5998,508,1.6387
0.6040,508,1.6387
0.6081,508,1.6387
0.6123,509,1.6419
0.6165,508,1.6387
0.6206,508,1.6387
0.6248,508,1.6387
0.6290,512,1.6516
0.6331,514,1.6581
0.6373,519,1.6742
0.6415,521,1.6806
0.6456,525,1.6935
0.6498,529,1.7065
0.6540,531,1.7129
0.6581,532,1.7161
0.6623,533,1.7194
0.6664,532,1.7161
0.6706,532,1.7161
0.6748,530,1.7097
0.6789,528,1.7032
0.6831,524,1.6903
0.6873,522,1.6839
0.6914,518,1.6710
0.6956,514,1.6581
0.6998,509,1.6419
0.7040,507,1.6355
0.7081,506,1.6323
0.7123,507,1.6355
0.7164,507,1.6355
0.7206,507,1.6355
0.7248,508,1.6387
0.7289,508,1.6387
0.7331,509,1.6419
0.7373,508,1.6387
0.7415,508,1.6387
0.7456,509,1.6419
0.7498,510,1.6452
0.7539,511,1.6484
