ekg
0.74
16.11
-24.31
25.29
7.69
-9.84
13.97
-35.92
9.9
27.6
26.44
25.29
-12.35
65.23
58.8
20.2
12.57
-39.67
3.1
-13.69
-19.91
9.26
-19.89
57.53
78.96
89.42
134.14
111.17
-26.93
-403.65
-250.26
363.39
304.73
-16.52
-76.44
-80.18
-69.55
-55.33
0.66
5.84
25.17
36.12
-8.66
32.66
18.18
20.47
36.19
13.6
74.67
37.05
32.61
70.73
21.59
52.37
18.28
-2.68
6.26
-65.47
-62.31
-115.67
-139.44
-116.93
-153.02
-88.09
-70.07
-58.6
-30.32
-46.04
23.81
14.57
18.5
54.35
8.73
40.22
35.84
26.52
10.36
-35.25
22.77
2.93
-9.78
-1
-33.89
23.37
-7.47
-16.47
13.46
-28.69
17.48
12.02
12.4
31.02
-3.24
34.66
8.32
37.97
83.03
5.7
13.07
-18.71
-33.88
-7.99
-39.08
10.94
13.26
25.78
74.04
86.85
134.1
96.14
-38.42
-343.17
-261.94
380.41
398.15
4.3
-84.12
-122.31
-72.2
-46.75
-57.74
-23.24
-42.88
-30.62
-35.32
3.83
19.5
-20.89
12.99
-29.52
-0.22
41.29
-13.52
55.72
60.36
26.63
17.77
-2.43
48.75
-10.57
-54.01
-85.1
-163.29
-115.91
-141.1
-143.98
-95.21
-113.55
-65.97
-59
-12.88
25.13
-8.09
51.57
27.57
-5.74
-9.17
-9.28
72.37
22.18
1.93
30.55
-15.13
22.81
27.26
34.12
12.08
-31.06
22.64
-15.44
-2.29
12.86
-30.78
62.17
56.08
17.56
11.52
0.58
81.84
50.02
26.27
6.71
-57.5
15.3
5.46
-4.2
33.33
33.88
88.65
61.32
117.73
177.75
66.52
-141.9
-437.3
-99.09
537.04
351.82
-33.62
-82.26
-73.18
-75.72
-50.67
21.44
-2.08
-7.65
18.14
17.68
61.96
29.88
43.88
53.33
44.83
115.96
66.17
74.03
100.2
57.81
92.18
20.35
-1.89
7.29
-69.46
-61.71
-111.57
-119.67
-110.05
-145.28
-63.51
-76.74
-93.67
-53.48
-30.01
26.79
-14.51
15.24
37.41
25.14
116.34
21.99
-21.34
43.66
-16.35
1.79
26.34
16.91
-25.61
-50.81
-3.5
-42.58
3.6
31.66
-3.08
57.84
-18.68
-26.49
30.11
-13.88
35.23
28.13
28.65
50.14
8.95
-8.98
-62.05
-42.09
-68.98
-54.56
46.11
-31.14
28.08
65.92
36
168.37
143.89
-28.22
-418.31
-293.02
459.83
363.43
-57.88
-102.19
-143.61
-48.65
-48.7
-71.22
-52.03
-42.16
43.3
-29.64
2.32
42.93
-12.76
77.87
52.73
58.03
50.2
23.24
170.26
82.91
-29.35
31.28
63
-8.67
-178.49
-112.23
-92.91
-178.89
-106.13
-146.18
-106.14
-67.78
-81.61
-20.37
-97.28
-14.92
44.39
0.05
67.8
-23.77
-4.6
24.96
-22.3
61.34
3.62
19.49
33.79
-27.7
18.74
-30.71
15.8
2.91
-50.23
57.42
-5.26
-0.75
17.68
2.99
92.59
18.68
26.16
-12.03
-80.98
24.67
-47.44
-42.66
-1.69
-7.49
96.57
46.85
97.04
198.98
143.11
-66.79
-360.93
-109.29
276.16
169.66
-36.18
-131.12
-71.43
-68.07
-60.98
17.26
-60.23
-1.73
40.42
8.5
65.18
-4.25
37.13
49.45
1.26
76.23
22.74
56.24
77.33
32.72
67.93
-8.07
10.37
-51.54
-141.75
-63.92
-144.27
-140.76
-121.22
-137.98
-57.09
-95.44
-30
-22.78
-54.44
59.29
3.33
16.68
38.02
20.18
83.66
-3.36
22.27
27.9
-22.85
45.88
-23.72
12.26
41.05
-14.22
34.55
-10.86
16.33
-7.99
-32.35
56.52
-17.58
48.99
83.51
3.34
32.17
-48.06
-35.24
-35.64
-36.02
73.14
3.19
29.55
79.4
110.76
189.21
83.56
-107.9
-486.93
-295.99
404.78
269.06
-20.27
-11.37
-74.88
-6.4
-6.45
20.75
28.93
10.43
75.27
-12.4
11.08
45.87
33.47
94.03
9.64
37.59
70.99
54.96
101.45
35.75
80.26
38.39
-34.22
29.82
-77.13
-88
-100.87
-155.18
-92.36
-132.42
-92.15
-107.07
-99.65
23.94
-41.56
0.45
16.66
-6.19
81.65
3.52
24.62
28.8
-12.61
50.01
-10.82
36.49
33.15
-21.66
31.83
-31.21
3.97
-6.28
-16.82
52.59
-30.84
32.32
34.77
1.15
81.67
3.12
40.54
35.99
-36.26
-14.11
-63.13
27.58
29.3
-22.04
39.62
7.08
107.15
146.52
143.55
104.3
-276.03
-351.75
62.93
374.24
197.18
-110.4
-47.61
-71.22
-85.85
21.61
-58.72
0.49
28.84
5.39
29.63
-35.11
55.64
17.9
-21.65
90.82
15.61
41.8
46.23
26.04
108.97
45.76
44.97
-3.83
-52.46
-19.39
-119.18
-129.77
-174.82
-166.41
-88.05
-158.12
-61.52
-40.45
-66
21.72
-39.73
6.5
31.86
17.72
47.83
-33.4
15.42
13.06
19.73
83.77
-18.71
23.01
35.43
-18.9
-10.2
-35.41
44.13
-6.86
-20.38
46.87
-42.43
35.73
28.14
-25.82
47.5
2.91
50.66
22.47
-17.45
20.65
-75.98
-22.99
-0.99
-16.15
26.23
-24.2
75.83
109.68
112.57
174.08
-62.93
-386.42
-284.56
299.81
392.2
-30.9
-57.99
-86.28
-94.48
16.53
-76.07
-5.62
25.75
-13.48
27.78
-20.5
52.39
50.88
25.36
55.05
-0.35
72.05
29.78
37.55
142.39
11.16
-9.34
6.3
3.64
-3.48
-115.45
-100.49
-150.5
-151.47
-100.58
-172.83
-72.61
-50.74
-57
-2.86
-48.73
30.29
10.3
11.68
69.02
-22.5
32.71
15.86
4.57
58.49
-24.15
25.04
7.78
6.35
60.44
-24.53
25.37
7.81
-6.67
28.62
-43.52
26.48
16.4
15.49
47.34
-35.19
47.36
44.32
36.06
42.93
-72.85
-2.65
-16.78
-19.38
26.09
-53.82
57.06
81.81
81.54
145.48
118.87
37.43
-395.99
-290.97
387.24
310.65
-13.18
-81.15
-99.02
-74.25
-74.15
-9.01
-36.08
-9.88
39.09
-13.4
61.37
28.93
37.09
60.83
-19.93
88.36
63.29
49.16
103.51
13.27
70.98
41.05
-3.83
-19.37
-117.85
-40.65
-94.13
-142.54
-112.2
-166.11
-66.4
-85.78
-64.48
1.94
-80.63
26.9
36.89
18.91
50.76
-30.77
52.51
38.93
3.33
30.66
-18.55
64.43
23.3
4.68
39.41
-47.03
20.93
7.1
0.77
25.82
-56.63
13.52
18.33
37.29
31.37
-46.46
85.46
50.59
7.09
41.91
-56.95
-10.92
-17.74
-14.92
11.35
-40.63
51.14
44.9
100.75
181.99
125.07
83.15
-263.78
-337.24
105.64
286.85
142.2
-93.05
-79.05
-25.77
-89.48
20.82
-7.47
-3.98
35.71
-46.89
55.61
39.39
8.2
34.59
-20.03
59.64
27.01
39.24
82.71
11.55
85.23
35.97
7.62
4.79
-97.23
-42.76
-111.55
-146.97
-134.38
-195.19
-84.48
-113.05
-91.02
-18.1
-85.54
29.1
19.8
-17.58
20.25
-27.14
53.62
23.33
-4.4
8.64
-45.32
28.27
3.95
24.34
17.33
-68.31
41.46
5.63
-11.78
9.9
-54.34
28.67
-10.15
-1.99
31.53
-38.86
44.6
43.71
65.31
40.96
-43.96
39.5
-44.38
-36.91
11.95
-56.37
57.38
38.45
58.1
130.85
73.89
132.95
-79.93
-434.99
-281.32
271.37
414.71
14.08
-71.25
-46.67
-112.27
12.68
-26.98
-6.63
42.1
-18.88
53.31
1.86
26.12
65.66
5.16
86.3
40.85
59.49
92.99
35.54
109.91
45.56
38.14
34.34
-50.41
16.97
-73.44
-132.08
-145.29
-191.91
-87.03
-127.07
-119.28
-72.31
-78.68
23.37
-26.77
0.3
43.11
2.33
88.32
22.89
0.92
1.62
-30.2
63.11
-10.39
-2.74
14.51
-38.82
60.38
-8.33
-11.49
20.42
-38.04
43.39
10.24
10.97
-1.58
-44.88
53.91
-2.45
14.5
42.13
9.46
103.65
39.99
26.77
-7.23
-68.33
56.52
-10.27
-27.8
10.27
-13.88
96.93
80.84
114.75
165.95
13.57
-258.18
-326.14
202.39
393.81
52.87
-34.92
-124.02
-107.62
-38.71
-68.82
18.92
-20.5
0.34
39.78
-4.3
38.46
0.13
71.03
73.3
-3.03
71.84
40.5
89.23
87.23
40.46
100.31
-5.8
18.11
-17.2
-124.33
-42.6
-160.4
-173.87
-135.47
-194.97
-75.97
-78.92
-61.76
-23.64
-37.48
43.47
-0.88
24.1
22.35
-14.14
69.32
-1.33
27.09
46.47
-2.8
54.36
-33.84
1.14
39.46
-6.96
40.74
-38.23
10.82
24.43
-35.98
43.02
-24
13.77
34.56
-3.81
83.3
-4.8
11.03
15.55
-51.53
34.44
-28.98
-7.44
25.21
9.21
113.77
72.28
115.53
164.64
9.21
-283.53
-311.32
243.12
345.68
42.58
-4.56
-148.82
-103.5
-25.23
-63.67
27.41
-40
-30.86
9.62
8.09
87.08
11.52
34.13
41.04
15.55
92.28
10.5
42.51
49.14
-0.14
69.76
-16.95
-17.76
-44.55
-117.05
-67.36
-156.81
-131.73
-119.04
-149.26
-48.82
-97.75
-57.69
-30.85
-50.25
41.25
-3.25
41.84
41.05
-7.75
59.62
-11.31
19.1
25.18
-5.13
63.15
-22.16
-2.59
6.36
-11.87
54.26
-27.14
15.51
17.59
-12.37
73.98
-13.59
5.01
34.5
32.66
90.83
-16.15
-17.6
-35.27
-31.32
50.82
-52.63
6.16
29.84
-4.45
104.92
76.65
133.61
126.67
-129.22
-413.45
-263.05
339.68
257.8
-76.18
16.19
-80.2
-69.72
-3.89
-32.8
27.36
-25.64
27.13
41.89
25.84
77.08
-18.7
41.84
49.96
11.9
111.8
43.49
51.7
55.46
26.63
66.32
-34.54
-28.21
-42.49
-77.47
-52.74
-148.95
-116.49
-129.32
-115.34
-22.79
-97.97
-21.68
-10.56
-31.65
53.44
-17.37
39.42
29.61
-7.28
65.78
-34.58
8.48
24.97
-17.37
52.1
-19.27
-10.04
-16.47
-21.27
42.54
-28.14
2.79
-6.87
1.4
58.52
-36.97
6.61
8.36
39.58
119.68
-10.81
-1.83
-32.01
-52.11
33.46
-46.86
4.37
19.88
27.08
125.13
76.24
128.99
84.65
-159.9
-439.73
-261.74
410.54
302.37
-78.2
2.97
-84.15
-53.57
4.72
-15.84
62.49
14.8
35.26
24.55
31.29
75.37
-15.92
43.02
36.57
27.22
100.78
30.14
84.06
66.91
21.54
58.77
-18.25
22.45
-25.38
-101.54
-98.7
-185.6
-126.99
-132.16
-124.65
-50.46
-104.13
-23.72
-26.57
-21.35
52.04
-18.74
37.07
5.06
0.91
76.82
-25.74
23.15
22.6
-15.7
22.48
-31.07
32.16
-5.83
-23.59
34.74
-53.05
-0.4
-2.24
11.21
70.89
-32.6
16.14
22.7
37.61
98.98
-14.38
1.66
-18.1
-27.73
23.84
-51.08
9.95
10.57
18.68
103.36
59.14
110.71
106.73
-70.23
-430.56
-325.31
415.41
359.62
-54.59
-32.69
-99.18
-55.61
-16.82
4.49
36.15
-54.81
27.98
3.94
2.6
78.53
-14.52
42.7
40.31
34.44
64.91
-8.49
92.76
77.78
40.79
64.72
-36.34
11.28
-17.76
-67.74
-80.73
-179.42
-124.89
-151.06
-126.39
-56.6
-117.1
-11.14
-19.91
-33.76
29.42
-22.86
60.37
33.23
2.34
37.02
-30.22
41.83
14.99
3.9
35.77
-43.99
35.78
6.78
-11.93
41.22
-25.41
34.98
-5.03
-11.29
72.07
24.32
62.96
6.32
-22.5
-12.26
-66.71
36.91
-7.69
-1.2
70.42
4.89
111.84
113.71
157.47
99.55
-343.83
-232.38
243.62
327.22
117.29
-109.25
-114.44
-108.47
-65.78
-35.62
-64.25
46.95
-5.72
-8.65
57.48
-7.93
67.41
41.78
36.36
66.76
8.81
103.44
54.97
57.63
106.7
-26.22
12.13
-8.49
-55.47
-76.03
-162.9
-105.53
-150.43
-132.88
-86.59
-141.86
-14
-24.04
-38.39
4.82
-30.8
63.78
9.53
13.05
71.25
-26.45
33.71
24.96
20.12
31.1
-35.64
52.65
-3.76
-28.35
18.03
-50.21
27.11
13.45
9.55
31.96
-35.32
61.19
62.84
52.17
26.67
-80.87
-1.32
-22.53
-22.57
17.4
-30.89
50.25
35.57
102.4
162.66
94.67
60.16
-328.49
-334.34
213.88
293.11
88.66
-70.99
-75.57
-39.27
-58.38
37.9
-15.65
-30.19
12.07
-14.23
65.73
1.64
12.76
60.4
-5.64
71.83
45.03
56.71
72.14
-0.28
68.18
12.55
18.46
19.75
-87.99
-31.4
-103.35
-136.39
-140.46
-196.87
-78.83
-101.48
-75.89
-25.73
-73.25
27.42
0.17
9.93
29.01
-28.54
66.51
13.22
0.69
27.39
-25.19
49.75
-7.76
-15.68
5.56
-33.6
42.99
-28.38
-9.89
33
-29.43
51.58
17.03
41.87
65.47
-9.42
53.11
-25.57
-37.51
-11.19
-60.61
36.44
7.63
41.11
91.68
64.74
172.77
102.4
-125.95
-432.16
-215.82
442.32
260.75
-80.05
-24.61
-78.96
-19.23
-3.61
-20.79
-21.63
-28.95
63.9
4.7
24.37
55.9
5.29
84.9
46.19
56.44
48.45
9.84
135.2
76.86
39.32
25.47
-34.89
18.42
-69.05
-65.57
-78.11
-190.87
-139.88
-171.51
-120.94
-79.75
-103.28
8.69
-35.95
-7.73
59.96
29.58
60.26
-7.18
26.67
11.35
-30.68
88.1
-2.92
-10.47
27.39
-32.49
40.28
-1.35
2.81
1.63
-31.02
76.97
21.62
17.3
21.55
-32.55
53.9
38.93
70.97
29.61
-73.48
-2.84
-43.02
-6.42
14.24
-24.25
71.26
37.66
99.93
140.71
120.38
187.11
-171.54
-458.31
-91.37
359.69
265.51
-106.56
-88.53
-63.29
-84.24
39.26
-46.34
6.45
54.99
-37.18
41.92
4.76
1.54
9.13
-3.93
95.51
20.51
48.42
92.27
47.23
109.01
35.56
35.72
13.61
-52.34
-3.77
-124.86
-138.58
-140.46
-176.22
-77.69
-139.97
-104.48
-70.11
-82.33
20.72
-33.43
18.71
46.1
-4.05
79.25
35.17
51.91
25.54
-23.34
52.47
-30.94
-9.26
-3.22
-49.3
32.77
-24.23
8.86
10.57
-48.75
26.32
-18.29
15.2
16.05
-25.12
72.5
49.73
46.61
-17.73
-51.1
23.2
-66.67
-20.31
-12.05
-36.44
92.15
52.75
100.56
129.66
138.38
113.85
-323.79
-303.47
192.92
305.8
114.12
-127.02
-113.53
-76.46
-79.8
-8.78
-84.34
-20.67
21.8
7.72
85.64
5.04
38.96
56.46
23.34
88.09
11.06
44.48
58.73
42.69
113.66
7.48
17.05
9.92
-67.08
-42.58
-129.26
-97.98
-111.98
-167.64
-75.14
-105.85
-60.16
-37.29
-35.34
38.86
-34.63
19.55
33.94
6.79
67.64
-12.94
46.25
35.05
-19.21
63.81
-41.02
-13.1
33.3
-5.19
42.04
-36.64
-4.81
-1.09
-29.18
54.53
-9.13
9.42
6.37
3.36
64.17
-26.97
41.63
52.41
10.45
76.28
-41.68
-30.14
-2.79
-36.72
25.28
-9.17
59.54
81.42
88.08
173.06
126.58
14.9
-413.44
-359.67
344.05
320.27
2.24
-59.79
-97.11
-34.91
-33.12
-0.59
-10.17
8.43
59.18
-28.57
49.86
42.53
-12.45
64.12
13.46
42.24
29.46
40.9
112.09
11.87
42.04
26.86
-2.05
30.08
-88.65
-68.35
-117.38
-166.91
-89.9
-166.79
-123.37
-98.2
-75.43
3.69
-74.42
-7.27
7.12
2.98
88.42
-19.05
-4.99
24.56
12.79
49.73
-18.06
27.69
1.07
-9.56
59.52
-26.99
24.65
5.05
-26.18
55.94
-32.27
-13.55
-13.42
-23.04
40.54
-18.61
29.88
2.67
3.48
101.28
22.66
44.51
-0.83
-49.06
15.65
-46.12
7.31
8.22
7.85
82.24
32.93
134.02
139.87
98.77
-46.11
-522.73
-285.77
366.4
309.52
-6.98
-84.5
-40.75
-78.56
-33.6
19.53
-40.6
34.68
-12.49
-15
78.54
-9.49
30.9
31.26
36.6
89.81
-0.3
67.55
72.83
62.21
100.25
-10.48
29.37
-17.04
-77.31
-30.4
-130.85
-119.08
-150.2
-153.39
-72.68
-133.94
-59.46
-32.35
-15.74
25.58
-62.16
27.31
35.31
10.65
60.44
-6.5
47.58
23.61
11.58
55.02
-14.4
58.26
0.25
-40.16
40.47
-35.45
5.84
-4.66
-24.21
33.63
-1.39
38.24
-20.39
-5.41
57.3
-29.22
32.92
3.87
-5.39
53.77
0.29
85.82
33.92
-28.51
-6.75
-78.14
8.61
-7.53
-23.11
26.87
-28.61
88.47
118.54
127.46
170.14
-97.85
-423.46
-315.41
309.3
403.76
-29.56
-30.43
-77.76
-103.4
16.75
-48.87
20.53
9.11
-16.36
23.67
-41.83
47.69
42.24
31.86
64.41
-5.44
86.52
63.95
50.76
103.29
26.27
66.93
10.03
-8.05
8.21
-113.58
-82.26
-140.22
-152.25
-97.21
-163.65
-76.98
-75.9
-43.29
24.23
-57.04
5.01
-13.12
3.61
62.27
-5.22
59.82
6.59
-6.39
27.14
-54.49
37.46
-3.1
-18.65
37.36
-49.7
4.15
-31.51
-11.73
46.18
-56.28
33.23
37.53
2.98
25.32
-31.27
53.48
26.34
9.45
45.37
-22.17
37.34
4.19
35.92
90.78
-10.45
46.23
-4.94
-30.38
14.67
-59.64
15.75
-0.05
-2.81
59.75
48.58
154.34
156.51
42.79
-288.81
-324.46
272.01
326.3
35.85
-61.88
-175.47
-70.31
-54.6
-63.14
2.01
-42.56
27.23
19.19
18.78
17.13
-32.26
77.06
34.76
43.49
70.28
-2.73
111.39
56.03
31.43
82.03
-23.38
21.22
-13.54
-53.63
-77.43
-168.74
-99.46
-143.68
-125.48
-77.04
-120.71
-1.24
-46.77
-53.16
11.35
-48.61
44.59
44
29.39
31.05
-17.85
52.68
-13.14
3.28
31.14
-45.05
42.98
-16.17
-16.2
34.53
-35.97
43.38
1.71
-8.92
23.65
-39.16
43.49
19.3
7.56
10.04
-43.29
52.17
22.04
14.21
21.78
0.19
103.5
15.3
-11.99
-7.01
-77.87
19.65
-26.42
-17.11
30.53
-14.74
111.59
115.98
123.46
144.96
-97.02
-422.88
-310.57
343.82
324.13
-109.64
-5.65
-37.62
-54.21
21.8
-48.15
31.76
-4.11
0.95
31.91
-21.23
86.14
46.43
23.7
45.13
2.37
82.67
44.15
64.59
83.34
13.94
56.34
-20.59
9.69
11.64
-119.7
-77.74
-137.52
-151.33
-138.79
-156.4
-39.07
-76.94
-48.05
-14.67
-34.66
68.25
-27.33
-15.09
37.44
-21.06
84.07
36.15
4.62
6.93
-28.55
80.9
5.48
-32.77
2.98
-20.2
46.82
-13.45
0.42
10.78
-36.31
66.01
14.1
-3.33
6.07
-23.46
57.82
0.29
27.85
42.36
-21.17
73.01
31.61
26.23
12.68
-63.12
-3.7
-38.65
15.84
11.78
-43.7
85.64
49.24
96.49
138.78
52.2
-95.04
-528.93
-288.8
392.97
307.38
13.46
-55.92
-57.45
-81.42
-35.89
51.31
-41.67
19.38
48.52
-12.93
71.04
-0.86
16.59
57.7
25.25
98.65
43.84
64.8
55.07
12.99
105.94
16.32
14.39
12.23
-62.14
-32.82
-160.29
-143.49
-110.43
-166.17
-73.5
-115.53
-86.7
-51.11
-61.16
29.77
-29.04
15.79
29.5
-8.06
79.59
-8.71
22.41
49.43
-9.59
71.5
8.03
17.99
15.76
-37.45
43.38
-19.1
4.12
11.89
-30.74
44.2
-22.79
14.74
16.8
-35.44
63.08
4.95
8.17
16.82
15.29
88.54
-13.4
40.34
60.79
-13.19
33.74
-80.73
-49.75
-0.82
-42.06
46.51
5.62
55
105.16
93.06
186.63
-22.68
-375.03
-320.49
224.48
420.51
8.07
-81.58
-73.73
-115.99
10.62
-61.67
-34.05
14.82
-12.24
56.96
-11.18
26.73
27.65
-28.96
57.77
15.57
40.41
42.25
37.04
113.64
30.48
73.37
50.16
-34.15
20.91
-78.59
-96.16
-128.33
-172.82
-105.11
-175.61
-106.67
-70.47
-75.65
37.81
-46.15
-28.99
4.61
-0.42
88.89
-13.79
-9.28
22.41
0.23
48.47
-44.47
-1.64
12.89
-28.87
45.43
-25.2
-0.23
11.77
-2.22
44.31
-41.82
30.71
20.84
-32.35
59.74
-13.71
45.25
93.56
57.15
80.39
-41.61
-21.27
-20.31
-36.85
65.19
-16.49
10.39
48.25
58.12
146.51
104.4
168.01
-32.68
-434.57
-269.84
176.2
238.46
-109.62
-173.04
-53.67
-132.51
-36.03
-25.85
-17.1
86.25
-18.91
51.18
83.17
38.5
103.89
39.99
96.77
95.17
65.03
140.93
52.55
89.06
104.08
44.49
40.25
-47.18
-12.68
-72.33
-116.3
-57.37
-167.02
-124.49
-97.94
-87.57
-8.35
-71.87
6.11
7.61
-4.42
91.27
-0.14
42.91
66.38
24.12
65.13
1.08
32.5
2.04
-13.59
53.09
-28.28
12.16
-4.68
-17.69
51.3
-39.04
4.34
9.16
-9.12
48.2
-20.59
21.43
-2.61
-0.94
93.7
-5.51
-0.09
-3.78
-30.14
7.01
-47.04
-5.04
-30.83
1.39
89.24
28.38
135.16
126.83
74.83
-46.99
-511.23
-302.87
340.23
319.98
7.66
-87.01
-30.1
-55.24
-15.37
14.76
-46.69
62.29
13.94
-20.77
56.94
-21.1
42.6
25.32
-4.4
71.19
18.06
67.92
45.05
40.83
89.67
-16.98
24.9
-1.52
-51.2
-39.9
-154.79
-134.17
-164.85
-162.6
-98.79
-162.37
-66.15
-60.21
-58.33
9.04
-63.12
26.38
35.17
21.77
62.11
-46.85
0.53
-1.24
-11.73
35.25
-40.44
8.33
-23.08
-24.88
30.61
-51.21
11.05
-13.37
-14.33
47.25
-40.62
21.19
15.57
8.3
38.17
-42.81
59.52
67.13
39.81
48.47
-76.06
-31.18
-20.64
-14.78
15.22
-48.35
55.81
74.97
106.97
164.05
93.45
57.87
-292.83
-361.71
165.93
346.26
135.46
-79.95
-63.98
-17.03
-75.45
7.78
-23.07
-7.83
45.14
-34.92
36.55
9.15
10.26
58.34
-12.52
74.96
45.99
41.8
101.15
13.32
70.14
40.1
22.1
39.92
-69.37
-21.3
-82.13
-132.75
-115.84
-200.67
-117.28
-119.63
-97.62
-32.46
-84.01
22.47
6.17
-0.58
51.3
-21.33
49.68
18.56
15.77
59.02
-34.58
37.61
33.41
24.52
51.03
-28.24
28.5
-17.35
-32.32
13.02
-44.01
29.31
0.23
8.95
47.5
-33.46
48.63
38.64
32.57
47.09
1.55
110.38
43.33
10.52
21.57
-80.1
11.7
-14.74
-1.17
77.14
11.17
108.95
129.31
122.95
124.39
-122.78
-419.71
-277.51
378.43
369.74
-89.02
-14.31
-56.75
-84.85
4.13
-76.82
16.8
-4.85
-31.84
31.95
-26.74
29.95
33.55
47.31
44.03
-5.47
109.98
63.92
49.69
78.45
8.87
77.35
5.23
-8.27
12.98
-110.67
-65.42
-119.74
-161.45
-123.02
-156
-84.5
-100.05
-53.74
-27.27
-81.79
50.28
31.82
25.93
55.9
-15.49
51.73
29.39
48.22
44.65
-43.12
46.78
-7.28
-19.58
21.63
-39.96
46.14
12.08
-8.09
13.12
-34.57
44.91
3.86
12.08
44.64
-0.19
66.82
7.53
42.85
60.47
-36.77
38.6
-29.49
-23.26
20.86
-62.87
24.27
20.01
44.06
81.63
49.43
148.32
134.74
3.84
-386.34
-335.17
390.76
335.72
-38.48
-71.35
-165.04
-75.62
-32.34
-30.85
3.38
-14.54
51.89
3.78
38.82
46.18
-19.88
82.82
18.53
21.45
69.54
10.68
87.68
41.42
28
23.83
-36.54
23.51
-74.59
-103.54
-116.38
-196.4
-121.29
-168.52
-135.76
-88.02
-117.14
-2.63
-37.28
-26.75
11.34
-9.04
81.22
13.97
22.74
37.57
-34.9
48.28
-4.65
-14.58
6.44
-34.19
36.96
-26.74
-19.23
-7.85
-52.43
49.11
3.46
12.92
23.69
-37.51
49.97
19.27
29.38
19.04
-29.62
72.4
42.21
69.31
53.35
-49.59
-5.55
-48.84
7.96
18.69
-47.8
54.75
34.83
96.02
153.23
145.52
177.62
-179.76
-418.27
-89.51
313.84
250.38
-91.04
-47.95
-31.65
-90.39
47.04
-14.9
8.08
23.88
-33.89
76.45
11.91
20.84
71.33
26.32
69.65
14.11
61.37
58.69
3.53
103.91
32.32
24.32
8.2
-63.36
-11.79
-117.68
-128.5
-146.78
