105.7
-20.27
23.7
-0.18
-9.85
⸮⸮⸮78.76
68.76
94.4
33.75
55.22
3.01
-2.23
-8.36
-92.62
-91.98
-112.55
-90.66
-44.12
-42.44
-26.26
-49.12
-37.51
-59.61
-77.49
-56.24
-175.36
-253.62
-366.49
-442.5
-14.29
397.08
117.69
-271
-63.42
195.77
94.19
88.22
87.81
34.86
57.38
-24.56
-33.19
-16.39
-56.39
-12.6
-52.13
-77.63
-51.1
-62.53
-43.97
-82.72
-93.7
-84.4
-98.23
-48.49
-35.15
-10.55
23.85
60.33
132.59
136.4
169.55
172.46
136.97
166.81
116.48
75.27
39.05
-8.01
34.32
0.33
-40.51
-31.31
-26.77
-3.79
-36.75
-33.06
-22.41
-24.96
14.06
-12.17
-1.64
12.93
0.23
25.51
-12.2
-6.69
-6.53
-28.36
19.23
-5.34
-9.19
-17.97
-35.56
39.45
17.76
-11.77
-26.74
-63.91
-17.84
-10.62
21.96
40.16
-0.75
35.61
17.51
-14.76
-20.66
-47.44
-81.43
-205.98
-345.54
-303.76
145.18
411.55
-41.62
-241.96
71.39
213.53
196.85
138.61
89.13
18.78
-30.25
46.41
70.1
87.79
123.1
120.41
9.2
-276.17
-288.48
-81.62
-65.37
-63.38
-31.14
-31.5
-49.32
-16.28
45.9
5.88
58.11
136.06
124.46
149.5
153.22
203.53
193.5
89.8
66.25
33.6
44.29
47.01
15.14
31.37
-21.23
-30.07
-24.97
-22.46
28.27
-35.97
-35.98
-5.97
-12.27
46.56
-19.01
-55.32
-34.16
-39.38
26.02
9.67
-2.63
-16.19
-53.98
-1.03
-0.58
11.86
-21.43
-40.84
17.65
-116.98
-98.75
9.96
-113.9
-59.84
58.48
18.03
-23.92
1.19
71.58
22.34
-39.73
-163.86
-396.54
-378.82
-79.45
342.06
314.65
-204.44
-187.1
228.03
270.93
65.1
7.61
112.95
61.24
-33.54
-11.01
43.11
100.17
-33.65
-175.43
-68.92
47.13
-8.05
-107.68
-72.86
-92.66
-128.77
7.88
8.45
-79.75
-54.74
44.34
117.27
81.75
161.09
222.34
162.29
96.52
-22.31
60.86
143.43
65.34
63.44
-20.97
-87.77
-99.25
-73.2
44.4
14.25
-42.08
-60.33
-40.19
36.34
-33.1
-45.71
13.95
11.98
1.29
-41.71
37.64
48.46
-54.45
-54.13
-69.54
18.14
42.9
-64.08
4.99
16.76
-58.7
-104.45
-85.77
-4.14
-78.3
-34.51
132.72
77.97
-40.56
-57.31
-0.22
-104.45
-229.65
-190.84
-301.4
-197.92
270.22
276.1
-139.05
-136.77
150.55
125.34
76.29
140.86
55.63
50.47
84.88
63.58
49.89
-47.81
-35.14
-21.19
-88.99
-54.46
-67.29
-56.83
-36.54
-62.86
-51.14
-105.61
-56.24
12.24
-23.34
35.03
66.76
92.36
133.92
154.85
181.29
111.13
133.46
154.04
43.64
26.29
25.5
50.22
39.18
-6.42
48.09
-4.2
-61.51
-18.45
-22.43
-131.58
-209.83
-23.48
70.37
-8.09
43.43
28.45
-19.76
-32.3
1.16
43
-109.99
-99.26
52.07
21.02
12.54
14.46
7.58
-35.17
-60.59
13.5
-51.31
-88.61
-27.16
-0.59
49.22
18.06
-0.53
-10.76
-42.04
-2.21
-58.62
-150.94
-238.16
-347.09
-168
338.82
370.11
-220.68
-176.67
250.61
128.93
98.95
157.73
44.31
48.99
-9.94
-14.75
40.79
-20.25
0.38
-7.64
-63.24
-63.76
-70.47
-61.52
-82.44
-81.17
-76.87
-88.86
-56.06
-59.1
-15.54
23.71
31.69
106.51
126.1
177.24
202.3
147.26
163.92
108.41
64.13
60.15
2.71
9.84
-1.16
-11.95
-18.29
-41.49
-14.97
-30.2
-13.88
0.9
-20.6
-3.43
-35.09
-6.62
3.31
-45.2
-1.51
-13.9
-18.54
-9.34
-45.3
-14.31
-15.14
-6.45
-3.67
-24.93
8.47
-26.52
-41.58
-50.83
-71.62
0.78
15.06
25.3
26.84
-3.91
9.66
-38.02
-28.53
-32.7
-123.78
-176.05
-356.73
-385.77
26.23
352.18
114.01
-236.99
-51.21
207.59
172.37
160.97
121.67
88.54
65.48
16.32
32.57
-10.5
-17.5
-7.11
-46.16
-27.2
-48.07
-43.03
-48.79
-86.93
-52.28
-79.51
-59.67
-15.42
-27.75
25.93
30.32
55.61
116.89
142.19
188.92
170.65
164.37
144.35
92.13
95.33
40.15
25.75
24.1
-16.28
2.11
-43.35
-47.42
-14.38
-37.21
-18.34
-31.56
-7.76
8.09
-41.11
-19.35
-16.75
-0.43
-3.67
-34.1
7.82
-16.05
-4.97
20.91
-20.72
-12.79
-53.01
-49.43
-10.9
-16.08
20.85
-2.69
5.98
17.22
-30.51
-5.32
-25.6
-63.48
-123.6
-198.02
-248.4
-188.18
300.53
379.82
-241.63
-289.69
53.33
135.1
165.24
132.45
72.2
34.55
18.58
1.65
-20.96
-8.87
-35.52
-23.38
-26.96
-67.96
-42.14
-67.28
-71.15
-80.9
-105.67
-42.41
-62.06
-57.06
-7.61
3.41
73.22
93.41
136.66
168.77
132.9
152.64
110.9
99.88
101.01
14.05
0.23
-9.33
-11.96
-28.03
-78.02
-45.78
-37.36
-11.83
7.22
-17.09
8.57
-14.26
8.1
26.04
-19.63
6.82
-6.23
7.47
19.65
-29.9
-8.25
-8.51
10.5
7.88
-43.68
-27.5
-56.35
-32.87
10.93
-4.6
39.67
20.07
6.59
4.35
-44.1
-20.35
-64.29
-147.11
